ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644346507085	0035594c261644520800a1ffffb90000e60400a00a00120e00151000bb1200031500911600241800a41900dc1a00fa1b000f1d00021e00d21e008c1f003c2000de20007c21000d2200712200c522002b2300882300cd23001a24005c24007e2400a62400d82400fa24001925003825003c25003a25004625004d25005025005225004425002925001d2500142500012500eb2400d12400a924008724006f2400502400312400172400f12300ac23006c23004f2300262300f02200c022008b2200572200332200032200be2100852100512100152100e12000a72000692000352000fc1f00	1644346506694	57	1644346506408	88	99
1644346507576	002e18b3471644520800b91f00801f00461f000b1f00e51e00bc1e007c1e003b1e00ef1d00a01d006a1d00271d00d61c00981c00571c000d1c00db1b00bf1b00941b00b81b009d1c00f71c00f61a00431800fb17004219007b1900021900e71800d218008618004f1800221800e41700af17008217004d1700171700dd1600a61600741600451600171600ec1500b115007c1500511500131500e61400cc14009a1400631400441400231400fa1300d41300a713006d13003b1300091300c712007d1200271200c51100761100341100f31000ba1000851000511000241000fb0f00d00f00	1644346507669	57	1644346506412	86	99
1644346508161	00cf7319691644520800a80f00840f00590f00290f00fc0e00d80e00b50e00910e00660e00280e00f60d00d90d00b50d00880d00640d003c0d00110d00ed0c00ce0c00a80c00840c005e0c00330c00140c00f80b00d40b00b20b00960b00720b004e0b00340b00130b00ea0a00cd0a00b30a008d0a00670a004d0a00300a00080a00e60900ce0900b409009509007d09006809004909002c0900140900fa0800e00800ca0800ab08008a08007208005308003708002108000e0800f60700dc0700c40700b107009c07008607007107005907003a0700220700110700010700eb0600d60600	1644346508690	59	1644346506416	86	99
1644346508695	0070cf7f8a1644520800c30600b206009c06008906007906006306004406002f06001e06000d0600010600f60500e00500d70500db0500c105009905008a05007c05005805004005003905002b05001a0500090500f60400ed04000e0500ba0500d60600d10600890400560200b802001b04006704003304004404004d04003504003304003304002704001b04001604000f04000a0400030400fa0300f00300e90300e20300e20300db0300d60300d10300cf0300c80300c50300c50300c80300ca0300cf0300ca0300c30300b90300ad03009f0300850300610300360300090300dc0200	1644346509665	60	1644346506421	84	99
1644346509237	00112be6ab1644520800b502009902007f02007002006702005b02005402005102004102002d02002b02002902001f02001802000e0200070200030200f40100eb0100eb0100e60100dc0100d50100d00100c70100bb0100b10100af0100aa0100a60100a30100a101009e01009c01009501009001008e01008e01008901008701007f01007b01007b01007b01007601007301006f01006801006301005c01005701005701005401004b01004901004901004601004401003f01003801003501003801003501003101002c01002701002201002201002001001e01001b01002001002a0100	1644346510691	60	1644346506428	84	99
1644346509814	00b2864ccd16445208003501003a01002501000f0100080100f50000d80000cf0000cf0000ca0000c50000c50000c80000cf0000120100e60100040300ac02002f000062feff49ffff9f0000a60000800000b50000b70000a60000b50000bc0000b90000b90000b90000b90000be0000c10000c30000c50000c50000ca0000cd0000ca0000cf0000d60000dd0000e40000f00000fa00000301000f01001b01001e01001b0100190100120100010100ec0000ca00009f00007400005300003900002300001000000400000200000400000700000900000900000900000b0000100000100000	1644346511762	59	1644346506437	83	99
1644346510401	008959b3ee1644520800100000130000130000130000150000150000170000170000070000f9fffff7fffff5fffff2fffff7fffff7fffff2fffff5fffffcfffffcfffffefffffefffffcfffffcffff000000020000040000040000020000000000040000070000020000fefffffcfffffcffff000000020000020000000000000000000000000000020000040000070000070000040000040000070000070000070000040000040000040000040000070000070000040000020000020000020000040000020000fcfffff9fffffcfffff9fffff7fffff9fffff9fffff9fffffeffff070000	1644346512785	58	1644346506445	82	99
1644346510938	002ab519101744520800150000230000170000f9fffff0fffff5ffffebffffd8ffffd6ffffddffffdfffffd1ffffc5ffffd6ffff3600002c0100180200350100a9feff8dfdffc8feffd6ffffb9ffffa6ffffd8ffffd1ffffc3ffffd8ffffe4ffffe4ffffebffffedfffff0fffff7fffffcffff0000000400000900000b00001000001a00002300002f00003600003900004500005300005f00007000007900007b00008500008700008300007400005a00003400000b0000e9ffffc7ffffabffff98ffff87ffff82ffff85ffff82ffff82ffff89ffff89ffff80ffff85ffff8cffff93ffff	1644346513662	58	1644346506457	81	99
1644346511523	00cb108031174452080098ffff9affff9affff9cffff9affff95ffff93ffff8cffff7dffff74ffff79ffff7dffff79ffff79ffff7dffff7dffff7dffff7dffff82ffff87ffff85ffff85ffff8cffff90ffff93ffff90ffff98ffffa4ffffb7ffffc7ffffc0ffffadffffadffffadffff9affff90ffff98ffff9cffff9cffff9fffffa1ffffabffffe4ffffb00000df0100a801003dffff5efdff02feff52ffffabffff9cffffb4ffffbeffffb7ffffc3ffffd1ffffd3ffffd8ffffddffffddffffddffffddffffe2ffffe9ffffedfffff0fffff7ffff0000000900001000001c0000260000	1644346514685	61	1644346506481	81	99
1644346512058	006c6ce65217445208002f00003d00004e00005a00006400006400006100006400005f0000510000320000000000c5ffffa1ffff8effff76ffff6affff68ffff66ffff68ffff71ffff79ffff7dffff82ffff85ffff89ffff90ffff93ffff98ffff9affff98ffff95ffff9affff9cffff9cffff9cffff98ffff95ffff98ffff9cffff9cffff9fffff9fffff9cffff9fffffb2ffffccffffd8ffffccffffbbffffb2ffffb2ffffabffffa1ffff9affff93ffff8effff93ffff9affff9cffffa8fffffcffffe90000000200600100c3feff41fdff5afeff9affff9affff80ffffb2ffffb4ffff	1644346515661	61	1644346506484	80	99
