ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644312506095	0091ee33b68d46520800f71b00c91e000323008826007828008f2a00ad2c002c2e006a2f00b13000d73100c632009233006234002e3500b335001136008c3600043700603700a33700d33700123800533800753800923800b83800cb3800ce3800dc3800dc3800c93800df3800003900f73800d53800a738006b3800493800203800e23700c53700a83700673700343700063700c136008936006336001f3600003600783600953700b338009938009b35004e3100b13000f83200653300a63200ab3200893200033200ba31008531002c3100df30009c3000453000f12f00a82f005b2f00			1644312505408	47	95
1644312506629	00fcd299d78d46520800152f00d72e008c2e00382e00032e00d52d00942d00662d00252d00b42c00602c00092c008c2b00302b00ac2a00bd2900fa28007f2800ef27006d2700052700962600382600e42500902500402500e924008e24003a2400e823009d2300502300032300b62200612200102200c021007821002d2100db20008520003a2000f21f00961f003a1f00f01e00a01e004e1e00061e00c01d00711d00261d00de1c008a1c00411c00031c00bd1b00721b002c1b00e21a009e1a00641a001c1a00ca19008c19004d1900091900c818008718004918000d1800cb1700861700			1644312505418	46	95
1644312507166	0067b7fff88d46520800551700201700c316007516004a1600101600cf1500951500591500271500f91400b314005f14002a1400fe1300c213008d13006e13004c1300281300fd1200b71200671200301200f81100b711008211005e1100301100001100d51000a510007710004e1000171000e40f000f10000311008212005d1300fb1100de0d00f80a007e0c006a0e001d0e00e30d00260e00f10d00ac0d00a20d00830d00570d003f0d00270d00030d00df0c00cc0c00bf0c00a70c009b0c00970c00860c00720c00750c00810c007a0c005d0c00450c002a0c00fa0b00bb0b00730b00			1644312505425	45	95
1644312507749	00d29b651a8e46520800150b009a0a001f0a00c109008009004209000a0900e60800bd08009408008108007508006208004f08004008002d0800170800060800fa0700ec0700d80700c80700b70700a607009307007d07006007004607003707002607000e0700fd0600f10600dc0600c10600a906009b06009106008206006d06005c06004d06003506001606000c0600080600f40500e30500dc0500d50500c20500a505008f05008a05008105007005006405005a05004c05003105001705000b0500030500f30400e70400dd0400c70400b90400b60400af0400af0400bb0400ce0400			1644312505434	44	95
1644312508286	003d80cb3b8e46520800da0400b404007504005604004a04003704003204002f04002604002104001a0400fd0300e50300e00300de0300e203004f0400960500480700f30700c20500530100d3ffff3f02008e03001f0300590300a603006a03006a03009503006f03004303005703006a03006003006a03007d03007603007d03008e0300950300b20300d10300d10300e70300130400130400090400090400ee0300bc0300680300020300b502006f0200270200eb0100ce0100ce0100c00100a00100a50100b80100b80100aa01009e0100ac0100ce0100d80100bd0100a00100ac0100			1644312505437	43	95
1644312508822	00a864315d8e46520800bd0100c20100c20100bb0100b40100c00100d00100af01007c01007a01008801008801008d01008601007501007001007c01008f01008f01006b01005801006901007001007001007c01007201005801005101005a01006201006601005f01005301005601005f01005f01004c01004a01005f01004e01002a01003b01005f01005601002a01001701001c01002801004a01006e01007201005801003d01003601002501000b01000d01001e01001c01001701001001000601001201001e01001201000801005f0100740200fa0300ee0400b90300d3ffff37fdff			1644312505443	42	95
1644312509406	001349977e8e465208000dffff2d0100ec0000b900002101000d0100e700000d01001701001001002101002101002301003b01004701003b01003901004701005801008d0100d30100e40100ed01000f02002702003802003d0200190200e40100b60100700100150100c500008b00005d00003700001a00000e00000c00000400000700001300001500000e00001500002400003200003900004100004100004500004d00004f00005600005600005100005100005400005400005900005b00005400004f00005100005900005400004f00005400005100004800004800004d00004d0000			1644312505455	42	95
1644312509993	007e2dfd9f8e465208004a00004800004a00005100005900005b00005b00005100003900003700004300004a00004d00004d00004500004800004a00004a00005100005600005100004800004800004d00004a00004300004a00006900008e00009a00007f00005900004300003e00003c00004500004f00004800004500005100005900004f00004d00004a00004800008e0000990100540300970400a90300bfffff79fcffc6fdff1c00002d00001000007a00007800006000008900009a00009000009a0000a300009c0000a30000b90000cf0000e00000ec0000fa0000150100340100			1644312505468	41	95
1644312510527	00e91163c18e465208005601007a01009b0100b40100c40100bd0100a70100940100690100250100c500004d0000f4ffffd3ffffb6ffff97ffff94ffff94ffff81ffff92ffffb1ffffa0ffff97ffffb1ffffa7ffff92ffffaaffffccffffd3ffffd3ffffdaffffdfffffdaffffdcfffff0ffff000000f9fffff0fffff0ffffe6fffff4ffff0e0000f7ffffdafffff2ffff040000f2ffffe8fffff7fffff9fffff4fffffeffff0c0000070000f4fffffcffff1a00002100000c0000feffff1300002d00001c00000200001300003900003900001000000200002b00003e0000340000590000			1644312505480	41	95
1644312511112	0054f6c8e28e465208007800004f00001a00001c00002600001c00001f00002800001f00001300001500001a00001000001300001f00002100007d0000c901009a030073040091020034feff3bfcff81feff1f0000d0ffff0e00006e00004100003e00006700006200006000007300007a00008900008e00007d0000900000be0000cf0000dd00000401002801004701006b01008f0100a50100af0100af0100990100720100360100ca00005400001a0000feffffc2ffff94ffff8dffff86ffff83ffff8affff8dffff88ffff86ffff8fffff97ffff97ffffacffffbdffffbbffffb6ffff			1644312505484	42	95
