ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644309632403	004bfa9f9df043520800020300d10f000c2000222700af2900f62e00ec32008f3400c83600083900523a00923b00ea3c00ec3d00be3e00773f00114000a24000264100a641000e4200434200704200b442000643006443007743004243003b43006143006143005543007043006643003143001e43000f43000843002c43000f4300b942008d42006442001c4200f84100db41008241003741001a4100e84000b84000914000444000f23f00bd3f00863f00993f009140000b42007a4200804000723c00353a00ce3b00273d008f3c00493c00573c00fc3b00b83b009e3b00363b00b73a00	1644309632252	59	1644309631759	52	99
1644309632937	00b0a707bff043520800893a00783a00293a00c63900983900523900ed3800b138007938004238003b3800f037005437002b3700263700c536008236005936000536009b3500f734005f3400ff33007a3300ea3200853200273200b831006b3100383100df30008430004f3000063000bc2f00902f00522f00052f00c12e00792e00382e00fc2d00bd2d00752d00252d00dd2c00972c00562c001c2c00d42b00802b00302b00ea2a00a92a006f2a00312a00dc29008b2900532900152900d82800a82800562800f82700c127008a2700482700112700d026007c26003d26000d2600cc2500	1644309633323	59	1644309631764	50	99
1644309633572	00572d6fe0f0435208009425005b2500062500c824009a2400592400372400112400a223003a23001b2300052300bd2200642200252200eb2100b221007a2100482100282100132100ea20009f20004b20000e2000d51f00911f00531f00201f00f91e00cc1e00941e00671e00321e00fa1d00ca1d009c1d00b21d00a81e004320000e2100381f00f51a00a71800701a00ef1b00681b003d1b00751b002c1b00e91a00d61a00aa1a00781a004c1a00281a00021a00e01900c319009819007319005b19003519001f1900111900f61800e81800d71800ba1800a71800871800521800141800	1644309634248	59	1644309631771	49	99
1644309634058	0000b3d601f143520800d31700861700251700cf16006e1600fb1500ae15007915004415001f1500021500ed1400c614009814008314007014006114003f1400fe1300e11300dd1300bd1300a313008d13006e1300451300281300101300f11200d61200af12008b12007312005612003712001d1200f81100d41100b711009d1100821100681100501100301100081100e81000ce1000ba1000a210007e10006910005010003410001e1000061000f00f00d10f00af0f009c0f00890f00730f00580f00320f001c0f000b0f00ee0e00db0e00be0e00a10e00900e00780e00590e003a0e00	1644309635276	59	1644309631786	48	99
1644309634591	0043743e23f143520800290e00130e00ef0d00d00d00c10d00c80d00dc0d00c80d008c0d004e0d00310d00250d000d0d00f70c00e40c00cc0c00c20c00af0c00990c00970c00830c00640c00690c00f70c00570e00c00f00b90f00d30c00fa0800f50800560b00c00b00400b007a0b00890b00450b00390b00480b00320b001f0b001f0b000e0b00040b00020b00fb0a00f60a00ea0a00e50a00ec0a00ea0a00ec0a00f80a00fb0a00f80a00f60a00f60a00ec0a00d20a00b00a00800a004d0a00130a00cb09008009003809000a0900f20800d50800c00800b90800b40800aa08009e0800	1644309636247	59	1644309631797	48	99
1644309635179	0050bea544f143520800a50800b40800a80800a308009e08008d08008108005f08004008005308005d08003e08003208004c08004f08002d08000d0800fa0700f80700ff0700e90700cc0700c80700d40700c807009a07008907009007007f07007d07008407007807006507005b07006007005207003507002d07002407001507001507000e0700050700fb0600ef0600e80600e30600de0600d20600bf0600c10600c60600ba06009f06008706008206006d06006106008506009806008a06006a06004906003a06002e0600220600290600290600080600e30500eb0500f90500e80500	1644309637271	59	1644309631805	47	99
1644309635766	00937f0d66f143520800e60500e60500e60500800600120800b10900b80900b006009402004e0200ca04007205001205006105007505004405005f05006405004005004005004c05004205003b05004705005d05005a05005505005805005d0500720500850500960500a00500a50500bf0500d30500c70500b305009905007705004c05000b0500c70400920400600400280400020400090400090400ea0300e70300f30300ec0300ea0300fa03000604000904001304001a04000904000604001a04002104001c04001304000e04001304001504001304000e0400020400f10300e20300	1644309638247	59	1644309631817	47	99
1644309636300	00d6407587f143520800ea0300ee0300e70300e70300d60300ca0300d60300d10300be0300c10300b703009d0300950300a10300a103009d03009503009003009803009f03009803008903008003008203008903008e03008403007603007603007403006803006803006803006303007d0300a103009f03007b03005b03005b03004f03003303002e03003303002b03002603002603002e0300300300260300240300460300f303007e0500150700e50600890300d8ffff620000cb0200000300a00200000300110300dc0200f402000e0300fe0200fb02000503000c0300130300110300	1644309639270	60	1644309631829	47	99
1644309636935	007dc6dca8f1435208000c03001803002903003303003503004603006003006a03007403008903009f0300ad0300ab03009d03008203005903002b0300ef0200a902006802003d02002a02000f0200fe01000502000d02001102001902002202003102002202001602002502002702001b02001902002a02003302002e02003102003102002e02003302003102003302003602002c02002c02002a02002702003102001b02000a02001902001d02001902001902002202002002001102001602001602001602001902000502000302000d02000802000802000802000a02000a0200050200	1644309640247	60	1644309631839	47	99
1644309637419	00264c44caf143520800050200f90100f50100080200050200fc0100f90100f70100fc0100f90100ed0100e80100f501001d0200330200250200010200d00100bd0100c40100c40100c90100c40100b80100b80100b80100b60100ac0100a50100b101001602005b0300fa04008a0500930300aaffff56feff970000ce0100560100750100bd0100920100880100af0100af0100a70100bb0100bb0100b60100c90100d50100da0100e10100e60100ed0100f901000f02002502003302004902005a02006102006b0200660200550200360200080200d501009901006601003d0100150100	1644309641267	60	1644309631876	47	99
