ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644310672490	0081542dcae2445208000101001201001c0100060100c700008e0000590000090000c2ffff9effff83ffff72ffff88ffff86ffff42ffff31ffff64ffff69ffff5affff7cffffa3ffffaaffffacffff9bffff83ffff9effffc7ffffc2ffffb1ffffb6ffffc7ffffd5ffffd3ffffd0ffffceffffd0ffffedffffedffffb8ffffa3ffffc2ffffe4fffff4ffffe4ffffbfffffbfffffd0ffffc7ffffbbffffbdffffb8ffffc2ffffe1ffffd8ffffc4ffffe1fffff0ffffceffffb1ffffbdffffd0ffffc9ffffc2ffffbdffffb3ffffb6ffffbfffffdcffffe6ffffafffffc4fffff50000e10200	1644310677267	70	1644310665244	94	99
1644310673074	00ec3893ebe2445208001c04003f03009bffff6bfcff76fdffa3ffffb6ffff8dffffe4ffffd0ffffacffffd5fffff0ffffe1ffffedffff0c0000fcffffdcfffffcffff3400003400002800004a0000710000890000a80000d10000f80000e70000ab0000ad0000d60000b400005b00000c0000e4ffffc2ffff9bffff77ffff5affff55ffff64ffff66ffff62ffff64ffff77ffff88ffff92ffffa0ffff92ffff6effff81ffffa7ffffa5ffffa3ffffb6ffffbbffffb8ffffccffffd3ffffaaffff8fffffb3ffffc7ffffbdffffbfffffc2ffffbfffffbdffffbdffffbfffffc2ffffc4ffff	1644310678245	70	1644310665247	94	99
1644310673611	00571df90ce344520800c7ffffc9ffffccffffccffffd3ffffd5ffffccffffccffffceffffc2ffffbbffffc4ffffc9ffffc7ffffd3fffff0fffff7ffffe1ffffceffffc9ffffccffffceffffd3ffffd8ffffd8ffffdaffffe1ffffe4ffffe6ffffe8ffff3000005601002603002f0400ba0200adfeff25fcffe3fdffdaffffb6ffffa7fffffcffffdfffffc7ffffedfffff7fffff2fffffcffff0000000400000c00001800002b00004100005400006700008200009c0000b70000d60000e90000ec0000ec0000e00000c30000970000620000240000e8ffffb1ffff83ffff6bffff62ffff	1644310679265	70	1644310665253	93	99
1644310674147	00c2015f2ee34452080058ffff55ffff5fffff66ffff6bffff77ffff83ffff8fffff97ffff8dffff88ffff97ffffa3ffffa5ffffb1ffffb6ffffb3ffffbbffffc4ffffc4ffffc4ffffc9ffffc9ffffc4ffffc7ffffccffffc9ffffc4ffffc4ffffc9ffffc9ffffc4ffffc4ffffc4ffffbdffffacffffa5ffffacffffb6ffffc4ffffdaffffe8fffff2ffffedffffd5ffffc9ffffceffffccffffd0ffffd8ffffd8ffffdcffffdfffffdaffffd8ffffd8ffffebffff7a0000f70100ab0300ee03005a01004dfdff6dfcffe2feff0400009effffd0ffff100000e4ffffe4ffff040000fcffff	1644310680242	70	1644310665267	91	99
1644310674733	004dd2c44fe344520800f9ffff1500002100001f00002b00003900003c00003e00005400007300008b0000a60000c30000d10000dd0000e00000d10000be00009e00006c0000280000ebffffb6ffff88ffff66ffff4effff42ffff42ffff45ffff47ffff53ffff5affff5dffff6bffff7affff81ffff8affff92ffff9bffffa7ffffaaffffacffffb3ffffb6ffffb1ffffb1ffffbdffffc2ffffbbffffbdffffc4ffffc2ffffbbffffb8ffffc4ffffc7ffffbbffffb6ffffb3ffffb6ffffbdffffbfffffbfffffc2ffffc2ffffc2ffffc9ffffceffffceffffccffffc9ffffc9ffffc9ffff	1644310681265	69	1644310665288	89	99
1644310675269	0062532a71e344520800c9ffffc9ffffbdffffb3ffffc2ffffd5ffffebffff070000100000ebffffbbffffbbffffc9ffffc4ffffbfffffbfffffbdffffc4ffffd0ffffd3ffffd3ffffccffffd0ffff4a0000bb0100780300ec0300aa01009ffdff50fcff9cfefff0ffff8dffffaffffff7ffffd0ffffcefffff4fffff2ffffedffff0400000e00000900001300002600003200003900004800006200007a0000950000b20000c30000c50000c50000ca0000c70000a30000730000410000040000c7ffff97ffff7cffff64ffff4cffff49ffff53ffff53ffff58ffff5dffff64ffff6effff	1644310682239	68	1644310665293	87	99
1644310675854	0097c08f92e34452080072ffff7affff86ffff88ffff92ffff9effff92ffff81ffff86ffff94ffff8fffff92ffff9effff9effff92ffff94ffff97ffff92ffff92ffff99ffff9bffff9effffa3ffffa0ffff9effffa3ffffa7ffffaaffffacffffa7ffffaaffffb3ffffb1ffffacffffb3ffffb6ffffb6ffffb6ffffb8ffffb6ffffb8ffffbdffffbdffffbdffffb6ffffb3ffffc4ffffdffffff4ffff000000f0ffffc9ffffbbffffc4ffffc9ffffccffffceffffccffffd3ffffdcffffd5ffffceffffd0ffffcefffffcffff010100f1020064040071030070ffff1bfcff54fdff97ffff	1644310683266	68	1644310665299	85	99
1644310676441	0002a5f5b3e34452080099ffff86fffff9ffffe6ffffbfffffdfffffe4ffffd3ffffe1ffffebffffe4ffffebffff020000150000260000390000450000620000860000a10000b40000c30000ca0000cf0000cc0000b40000860000510000150000d8ffffa3ffff7cffff62ffff51ffff49ffff49ffff4cffff53ffff62ffff6effff72ffff7affff8affff94ffff97ffff9effffa5ffffaaffffb1ffffb6ffffb6ffffbbffffbbffffbbffffbbffffb8ffffb6ffffb6ffffb8ffffbbffffb6ffffafffffacffffb6ffffbbffffb6ffffb6ffffb8ffffb6ffffb8ffffc2ffffc7ffffbdffff	1644310684238	68	1644310665311	83	99
1644310676975	006d895bd5e344520800aaffffa5ffffb1ffffbdffffc4ffffbfffffb3ffffb3ffffc2ffffc9ffffc2ffffc4ffffc4ffffb3ffffacffffb3ffffb6ffffb6ffffb8ffffacffff9effffaaffffd0fffff7ffff020000f0ffffd0ffffc4ffffc7ffffb8ffffb3ffffbbffffb6ffffb1ffffb6ffffb8ffffb6ffffb6ffffb8ffffb8ffffdaffffa100004e0200d603009a030065000091fcffc9fcff4effffc9ffff64ffffbdffffe1ffffbfffffdcffff020000fcffffdcffffe6ffff100000f0ffffc9ffff0900003e0000390000430000760000ad0000a30000860000af0000e00000d80000	1644310685261	68	1644310665324	81	99
1644310677512	00a2f6c0f6e344520800c00000ab00008e0000620000340000070000ceffffa3ffff8affff72ffff5affff49ffff45ffff49ffff58ffff64ffff6effff81ffff86ffff70ffff72ffff8dffff9bffff9bffff99ffff9effffa7ffffb1ffffbdffffd8ffffedffffd3ffffacffffb1ffffd0ffffd0ffffa0ffff62ffff55ffff92ffffb6ffffa3ffff9effffacffffa7ffffa0ffffaaffffa7ffff8dffff86ffffa5ffffbfffffd0ffffacffff72ffff9effffd3ffff9bffff6effff8fffffb3ffffafffff99ffff9bffffa7ffffc4ffffe6ffff92ffff2fffff77ffffc2ffff9bffff8affff	1644310686237	68	1644310665333	79	99
