ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644405731837	002d48378646485208002d00003400003200002800002100001a00001a00002400002600001f00001a00002100002d00003700003000002100001c00002400002800002600002400002800002800002b00003400003700003900004800005b0000c00000f101009903001f040041020064ffffabfeffc7ffff180000dcffff1500003700001a00002800004300004000004300004a00004c00005800007100007a00007500007800008400008d0000990000af0000c00000d30000f200000f01002a0100500100740100850100940100a001009601006f0100330100da0000730000260000	1644405731741	69	1644405731544	19	97
1644405732374	008050a4a74648520800fcffffdaffffc0ffffb6ffffb6ffffb8ffffc0ffffc2ffffb8ffffb4ffffc4ffffd0ffffd3ffffdcffffe4ffffebfffff2fffff9fffffcfffffeffff0200000400000700000900001000001000000c00000700000900000e00001000001300001300001300001a00001f00002400002400001f00001a00001a00002100002d00003400003200003000002600001c00001c00001c00001500001a00002100002400002600002b00002b00002d00003200004300008400006b0100ff0200070400eb020015000089feff64ffff1a0000e6fffffeffff3400001f0000	1644405732730	69	1644405731556	17	97
1644405733004	002bbc11c946485208001f00003c00003e00003e00004f00005100004c00005800006500006700007300008100008b0000990000ad0000bd0000d60000f200000d01002a01005001007401008a0100960100a20100a001007b0100310100d10000780000300000feffffdaffffc9ffffc2ffffc0ffffc2ffffc7ffffc4ffffbdffffc7ffffd0ffffd8ffffe4ffffebfffff0fffff7fffffcffff020000020000fcffff0000001000001800001000000900001800002400001300000900001a00002600001c00001800000e00000900001a00002d0000300000300000260000260000240000	1644405733768	68	1644405731567	17	97
1644405733543	00d4277fea46485208001000001300003e00004a00003000003900004800003900003400003000002100002100003200004300004300003200002600002100001800002100003700003200001800000e00001a0000280000300000390000430000620000e60000260200a70300e30300c6010015ffffdbfeff1a0000260000c4ffff0400003000001300002600005100004000001f00002800004000004c00006e00009200007800005b0000670000750000990000d30000ca0000a80000d800002001003b0100530100870100a401008a01007b0100790100630100440100d80000510000	1644405734845	68	1644405731579	16	97
1644405734129	007d93ec0b4748520800320000180000dcffffc7ffffd3ffffebffffd8ffffc0fffff0ffff0e0000ebffffdaffffe6ffffceffffd5ffff210000260000f9ffff020000130000070000150000300000090000f4ffff3400003900000c00003400004800001300001800003200002100002100002b00001c00002100004500004800002800002d00003000002400002400003200005800005600002d00002d00004300003e00003900004500005400004800004300005b00004300002100005400007800005100003400004c00006900005400003400004c00004f0000300000480000560000	1644405735750	68	1644405731589	15	97
1644405734623	0026ff592d47485208003400003e00005b00005600004500003700003200004000005b00005400003e00005100005800004300004f00005100005400006500004a00003700003c00003700003400002d00001c00003400006000005400002d0000430000690000600000c20000320200de0300130400e8010039ffffe5feff000000340000f0ffff0e00001f00001300004000005600003000003400006200005800003c00004c00007a00007d00007100008900009900008d0000890000a30000d10000f200000301001901003d01005c01006f0100870100940100800100660100380100	1644405736735	68	1644405731601	14	97
1644405735163	00ef56c74e4748520800e600009000003e0000f4ffffc0ffffbbffffc0ffffafffffc0ffffc7ffffafffffc9ffffdfffffc0ffffbdffffdcffffe8ffffdaffffc9ffffd5ffffe8ffffe6ffffe1ffffedffff100000020000d8fffff9ffff320000320000fcffffebffff130000260000020000dcfffffcffff3400003200001f00001c00002100002d00002b00001c00000c00000c0000260000300000210000150000090000f0ffff0400003900003400001f00003900005d0000d100000e0200ac0300f203008a0100c3feffcdfefff7ffffdaffffacffff210000400000100000240000	1644405737770	67	1644405731612	14	97
1644405735748	0076d6347047485208003400001500002400004f00004500004000004c00003e0000450000730000840000780000860000b40000ce0000d10000e600001401004b01008301009d01008f01008a0100b00100a00100310100d800008900001c0000e8ffffdfffffa5ffff83ffffaaffffc0ffffb4ffffbbffffb8ffff99ffffa3ffffdfffffebffffc9ffffe4fffff4ffffd3fffff9ffff2d0000090000e1ffff0200002b00001a00000c00000c00000c00002100001f0000f7ffff0200003700002400000e00002d0000240000f7ffff1a0000430000070000feffff4a0000340000e8ffff	1644405738760	67	1644405731614	13	97
1644405736333	002342a29147485208000700005100005100003000001f00001800001c00001800001300002400001a0000fcffff0200003000003e00001f00001500002800002600005d00003f0100c002001604008d0300b100009ffeff43ffff180000ebfffff9ffff2600000e00000e00001a00001500002d00004500005100006c00005800004000006200008400008b00008400008400009c0000af0000ca0000f200000d01002c01005501006b0100850100a40100ac0100a401008301003d0100da00007f0000370000e4ffffb4ffffc7ffffd8ffffc4ffffbdffffc4ffffc4ffffc4ffffd3ffff	1644405739751	68	1644405731623	12	97
1644405736873	00525e0fb34748520800dcffffc9ffffbdffffe1ffff090000070000fcffff000000040000070000020000f0fffff9ffff130000090000f7ffff1500003c0000180000f7ffff0e00001800000000000200002800002400000c00001800002400003000002b00002400002d00002800001300002800004800003400003200004300002d00002800004800004800003900003e00003700003900004500003900004800004f00002100001300002b00003400003c0000340000240000450000580000400000b10000fd01008f0300480400b90200a8ffff8efeffb1ffff2b0000f0ffff240000	1644405740741	68	1644405731635	11	97
1644405737459	00d9dd7cd447485208003900000c00001a00003e00004300003e00004300004300003e00003700004000006c0000810000780000840000920000950000ad0000d10000e400000301003301005c01006f01007b01008701009b0100a401006b01001e0100ca0000600000240000070000dcffffbdffffc2ffffc2ffffb6ffffd3fffffcffffe4ffffccffffd3ffffd5ffffe4fffff0ffffe8ffffe6ffffedfffff9ffff0900000900000700001300001300001500001c00001000000400000700001a00002800001f00001f00002400001f00001f00002800003000002800001f00001f0000	1644405741730	68	1644405731646	11	97
1644405738000	00e80deaf547485208003400003900001c00002600004000003200002800003900003c00002d00002400002600003400003400001f00002600005800005400002d00002d00003900004000003c00003400003700003700003c00004500003e00003700003e00004800004f00005400009e0000bc01007703006004000d030009000089feff8fffff3c0000c7ffffdfffff4c00001c0000ebffff2100004800002400000c00004300006500004500003e00004c00005b00007a00007500006c00008d0000a800008d0000ad00002201004701002c01005701008001008501008c0100850100	1644405742855	68	1644405731657	10	97
1644405738539	00917957174848520800570100200100ca0000480000f4ffffe6ffffc7ffff94ffff8dffffaaffffafffffa0ffff9bffffaaffffbdffffb6ffffaaffffb8ffffd5ffffdcffffceffffd0fffff0fffff4ffffe1ffffebfffff7ffffe8ffffebfffffeffff040000feffffebfffff0fffffcfffff2ffff0400000e0000f4ffff0000001500000700001300001c00000200000e00002d00001300001000003000001f00001000002400002d00002d00002100002100003400003900003700002800003700004c00003000002800002d00001c00003400004a00003c00003700004c0000510000	1644405743802	68	1644405731669	9	97
1644405739123	0038e5c43848485208004800005600007800000d0100a30200220400a00300fc0000c5feff0efffff4ffffdcffffe4ffff2400001c00001300001000001800003700004c00004800003c00004300005b00006200005100005600007f0000a10000a80000b10000cc0000eb0000fe00001b0100530100940100a70100ae0100c60100b80100830100490100e200007100003c00000e0000d3ffffb6ffffb4ffffacffffaaffffb6ffffc0ffffb8ffffbdffffceffffd0ffffd3ffffe4fffff7ffff020000f7fffff2ffff0400001300001300001500001a00000900000e00003000001c0000	1644405744749	67	1644405731680	8	97
1644405739709	008ded315a48485208000900003700003e00001500001800002800002100001800001000000e00001800001800001500002d00003700001f00001a00002600002600002100002400001f00002600003200003400004800005600003400002800004800005100003e0000320000260000260000430000400000300000450000450000300000480000600000780000420100ee02004104007e03009c0000a9feff4fffff2b0000040000fcffff2400001f00001a00002d00003200003200004300004800004c00006200006c00007100007a0000810000890000950000a10000a80000c00000	1644405745780	67	1644405731691	8	97
1644405740249	0058459f7b4848520800ee00000301001e01005c01008501008a0100a00100b30100a701007901002f0100ce00006c0000260000edffffc2ffffb6ffffb4ffffa8ffffa3ffffbdffffd8ffffc7ffffb8ffffc7ffffceffffd3ffffdcffffe1ffffedfffff0ffffdcffffe4ffff1500001a0000f9ffff0200001300000c00001300001800001000001500000e00000000001000002400002b00002b00002400001f00002800002b00002800002800001c00001300003000004f00003e00002b00003900003e00003000003200003900003200002b00003900005100004a0000390000430000	1644405746771	67	1644405731704	7	97
