ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644428267973	00c104b37fd0455208001000000e00001000001700001000000700000e00001500000900000700000b0000020000fcffff0700000e00000b00000900000e00001300001000001700002800002f00002300001700001300001300001300000e00001500001f00002600003900004e0000ab0000e00100b603007a0400550200ddfeff1cfeff93ffffedffff95ffffe4ffff1f00000000001300003400002f00003b00005a00005f00006600008000008c0000940000a70000c80000f600001e01003601003801001e0100060100f80000e70000cd0000b000007900004a00003600001c0000	1644428268689	105	1644428267705	24	98
1644428268466	00f02020a1d045520800090000090000fefffffcffff070000feffffedfffff2ffff040000170000020000dfffffe4ffff000000000000dfffffd8ffffebffffedffffe4ffffdfffffe1fffff2ffff000000f9fffff0fffff0ffffdfffffb6ffffafffffc7ffffd8ffffdfffffe6fffff0fffff7ffff020000fcfffff0fffffcffff0900000900001c0000660000470100e402001a04000a0300c5ffffc3fdffc3feffc2ffff93ffffccffff230000fefffffcffff2f00003e00004200005500005f0000690000830000a00000ba0000d20000f600001c01003401004901005c0100630100	1644428269681	104	1644428267716	20	98
1644428268963	00dd648dc2d0455208005001002f01000d0100ea0000b700008500004e00001f0000feffffe9ffffe1ffffedfffff9fffff9fffffcffff0900001000000e00001300001a00001a00001500001300001500001500001300001000001000001700002a00003200002d00002800001a0000090000040000000000f5fffff2ffff0000000900001500002d00006600001501008702001d0400eb0300f1000020feff8cfeffebffffe1ffffc7ffff1500001a00000400001700002600002a00003200003900004500005f00008500009d0000ae0000c60000e20000ff00001201002301003b0100	1644428270669	103	1644428267728	17	98
1644428269503	0086d0fae3d0455208003601000b0100e00000bf00009d0000790000420000070000e9ffffceffffb4ffffc0ffffe6fffff5ffffebffffe4fffff0ffff040000070000f9ffffedffffedffffebffffe9ffffe6ffffe1ffffdaffffd8ffffd1ffffcaffffccffffd8ffffedffff0000000900001f0000390000340000150000090000170000260000260000260000390000610000e500002a0200ce03005104002c0200e9feff50feffb6fffff9ffffadffff0000002800000b00002600003b00002d00002800003400004a00006100006d0000720000960000b70000c10000d90000010100	1644428271658	103	1644428267740	13	98
1644428270086	004f286805d145520800150100100100040100ff0000040100e50000a700006d0000390000070000e1ffffdaffffe9ffffe6ffffe4fffff5fffff7fffff0fffff0fffff7ffff000000040000020000020000040000fefffffcffff0700001300001700001a00001300000e00001a00002600002600002d00003900004000004000003b00005100006600004e00003900003e00003400002600003200003600003b00004c00005d00009d00009d01004b03004a0400ca02006fffff0dfeff60ffff1f0000d3fffff9ffff2d00001000001f00004500004000004200005800005d00005f0000	1644428272647	102	1644428267750	11	98
1644428270627	00a230d526d1455208007500008c00009b0000ab0000c80000ec00001201003b0100400100280100210100170100f10000c80000a900008300005500002a0000000000e4ffffe4fffff7fffff5ffffe9fffff2fffffcffffebffffdffffff2ffff070000000000f5fffff7fffff7fffffcfffffcfffff5fffff2fffff0ffffe1ffffdffffff5fffffcfffff2fffff2fffffcffff0900001000001a00002800002800001a00002d0000610000e5000059020048040064040066010057feff87feffc7ffffafffff9cffff070000020000e9ffff1700002600001700002d0000400000450000	1644428273683	102	1644428267772	8	98
1644428271218	004d9c4248d1455208005d0000770000880000980000b30000cf0000ec00000d01003101003601001e0100120100fa0000b300007900005d0000230000f5fffffefffffeffffe4ffffedfffff2ffffe4ffffedfffff7fffff9ffff0e00002300001a00000400000700001500001a00001a00002600002f00002600001c00001c00001300001300002300002800001c00001c00003200004000004000004500004200003600002f0000340000360000320000340000510000ae0000b701006003004804009c020055ffff3bfeff84ffff040000c0ffff0200003200001500001c0000390000	1644428274684	102	1644428267773	7	98
1644428271796	007cb8af69d1455208004000004200004a00005300005a0000580000700000bc0000f80000fa00000101001701001c01001901001201000d0100010100e20000b300008800005800002a0000070000ebffffdaffffd3ffffccffffceffffddffffe1ffffddffffe4fffff0fffff0ffffebffff0700002d00002800001300001300000b0000000000fefffff2ffffe4ffffebfffffcfffff2fffff5ffff2100002d00001700001700001700000e00001300001700001c00002300002a0000320000530000d200001e0200e403007f04003a0200d8feff3ffeffabffffedffff9cffffe9ffff	1644428275663	104	1644428267773	6	98
1644428272335	0069fc1c8bd145520800170000fcffff0200001300001300001a00003400005100006400006b00007c00009100009b0000b00000cd0000e000000101002c0100280100ff0000e70000d60000b000007c0000420000100000f9ffffe4ffffd1ffffceffffd6ffffd6ffffddffffedfffff7fffff9fffff5ffff0000000e00001300001000000e00000e00001300001300001500001700001700001300001000001300002300002f00003400004500005800005800005300005100004a00004e00005d00005a00005f00007c0000b000006f0100030300730400c40300790000f5fdffbcfeff	1644428276698	105	1644428267784	5	98
1644428272876	0012688aacd145520800f9ffffcaffffb6ffff0400000900000400001700002100002a00003400003200004a00007c00009600009b0000ae0000d20000f300000d01003101004901004901003d01002a0100090100d60000a200007000003e00000b0000e4ffffceffffbeffffb2ffffb4ffffbeffffcaffffe1ffffe9ffffe1fffff0ffff040000020000f5ffffe6ffffddffffddffffddffffceffffc2ffffccffffdaffffebfffff9fffffcffff000000fefffffcfffffefffffcfffff9ffff0000000700001000003b0000d900005c02001a0400f20300ea00001cfeff72feff9affff	1644428277688	106	1644428267796	5	98
1644428273506	00dbbff7cdd14552080078ffff76ffffdfffffedffffebffff1000001a00001000001f00003400004000004c00006100007e0000a40000c60000e500000d01003401004401003b01002501002c01002a0100ea0000ab00007e00003b0000020000ebffffebfffff0fffff5fffff5fffff0ffffe9ffffe6fffff9ffff0b00001700002300002a00002600002600003400003200002100001a00001500001700001300000900001300001c00002800003400002a00001a00001a00001c00001300000700000e00001a00001c00002800007900006101000103005904007103000e0000ecfdff	1644428278678	105	1644428267806	7	98
1644428274001	002ec864efd145520800f3fefffeffffbeffffccffff1700000700000400002600002f00003200003e00004a00005800006900008500009b0000a70000c30000ec00000d01002a0100380100310100230100150100f80000c600008300004a0000210000feffffe1ffffceffffc2ffffc0ffffccffffd3ffffdaffffe6ffffe6ffffebfffffcffff020000fefffffeffff040000000000f7fffff0ffffdaffffd3ffffe4ffffe6fffff0ffff0900000b0000040000040000000000f5fffff0fffff5fffff9fffff9ffff0400002d0000ab0000f70100c903006c04002502009ffeffe7fdff	1644428279672	105	1644428267817	9	98
1644428274586	00d933d210d24552080065ffffbeffff68ffffafffffdfffffc5ffffd1fffff0fffff7ffff0700002300003900004e0000640000770000940000ba0000d60000f600001c01003601003d01004001003801001c0100f60000cb0000a200007200004000002300001a00000b00000000000400000b00001500002100002100002600002d00003b00004500002a00001f00003900003600002800002a00002d00002a00003400003b00003400002800002300002a00003200002600001300002100004c00005500005f0000d40000170200c70300510400250200d4feff31feffb2ffff150000	1644428280658	104	1644428267840	12	98
1644428275125	00829f3f32d245520800c5ffff0700003400001500001f00003900003400002f00003e00004500004700005f00007c0000910000a90000c30000e20000090100230100280100230100150100fa0000d90000a900007500004700001f0000fefffff2fffff0ffffe9ffffe4ffffe4ffffe4ffffe4ffffe9ffffedfffff5fffff7fffff2fffff5fffff2ffffedffffedffffe6ffffddffffddffffddffffd6ffffdaffffe9ffffe9ffffe6fffff2fffffcfffff5ffffedfffff0ffff0000000e00001700002300005100001c0100d80200810400ce0300580000e7fdffbefeffd8ffff95ffff	1644428281647	104	1644428267841	16	98
1644428275712	008fcfac53d24552080087ffffd3ffffd1ffffcefffff2ffff0000000000000700001000002a00004a0000580000640000850000a90000c80000f300001901002a0100280100230100150100f80000db0000b700008500004e00002800001700000e00000400000700000b00000b00001300001a00002600002f00002a00002600002d00003200002800001f00002a00002a00002600002300001500000900000e00001300001c00002300001a00001c00002600001c00001a00002300002600002600003e0000580000640000a900009101003003005604000a0300adffff01feff2affff	1644428282683	103	1644428267851	20	98
