ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644314843036	00b95122d7ad48520800d11900591d003a2000172200052400c225000f2700592800a72900a92a00842b00672c00252d00d52d009f2e004d2f00c82f00433000c930003831007c3100a93100bf3100ba3100b131009631006131003b31003631001e3100f23000eb3000fe3000fc30000131001e3100083100d83000c93000aa30007f30008430008d3000623000173000ec2f00cc2f00a62f00842f00522f00022f00b32e00912e00822e00442e00e32d00a02d00642d00192d00e22c00aa2c004f2c00fd2b00ca2b00892b003f2b00fb2a00ae2a00662a00202a00c229007029003b2900	1644314843181	66	1644314842338	48	93
1644314843572	00b21089f8ad48520800f82800af2800622800f327009d27006f2700292700cb2600792600312600e92500aa25007825001c25008e2400462400352400f62300a92300612300f22200862200402200f32100a12100692100302100cd2000572000112000ea1f00a41f00471f003f1f00fb1f00022100452100e31f00591c006a1900751a008a1c00801c00051c00031c00c21b006b1b00361b00f51a00bd1a00991a00581a00061a00d61900b019007619004619002b1900161900de18008f18007218007918004b1800031800ce17007e1700141700b916004a1600ab15001f1500dc1400	1644314844204	65	1644314842341	47	93
1644314844109	00536cef19ae485208009b14002e1400d51300ac13007013002d1300fa1200c512008b1200591200261200f41100c811008a11005211003511000c1100c610009b10007c1000361000f30f00d80f00ad0f00690f00400f00170f00ec0e00d40e00a40e00600e003f0e00220e00e30d00a20d006d0d004e0d003a0d00160d00e80c00cc0c00af0c008b0c006b0c003b0c000d0c00fc0b00e20b00a60b00750b00620b004a0b00300b00370b004a0b00390b00040b00ca0a00950a00740a00500a00220a00050a00ef0900ce0900b10900ac0900a009007e09005709005a0900e80900450b00	1644314845179	65	1644314842363	46	93
1644314844693	002a3f563bae48520800810c00100c00270900470500890400de06001a0800ff07002808002f0800010800010800dd07007f07007d0700cc0700c807006e07003c07003e07005207005e07007b07009f07009f0700a60700cc0700e00700db0700e70700e707009f0700370700ea0600a206003d0600e30500a005005d05002f0500140500f70400d30400b40400a10400a50400b40400b90400bb0400c00400ad04007f04006e04008d04009c04009204009504008d04006404005604007804007804005104004f04005b04004304003204003204002304000e0400020400f80300ec0300	1644314846202	65	1644314842365	45	93
1644314845233	00cb9abc5cae48520800e20300d60300c30300bc0300b203009803007803006303005b03006303006803006303006803006a03004d03002403000e0300050300020300000300f40200f90200000300ed0200d20200d00200dc02000e0300ec03009b0500f40600e10500b60100a1feff2800004902002202004b02000c0300d00200830200b502008f0200850200d90200c10200940200c90200cb0200a40200c40200f40200f40200f902003303006f03007403006c0300890300900300780300520300d902004b02004602009402003f02008d0100620100940100a301007201003d0100	1644314847227	64	1644314842375	44	93
1644314845816	00a26d237eae485208005101007f01007001005a01005f01005d01006601006b01005d01006b01007701005f01004a01005a01008b0100940100720100830100a001007f01005a01004c0100280100060100420100aa01008801001c0100010100fc0000cf00008600006000008b00009e00007600007a00009200009c0000b400008e00004500004d00006200005100006500007f00007600006e00009e0000ca0000c70000080100140200a40300560400cd020031ffff8afcffaefdff090000af0000820000950000af0000c00000d60000b90000b90000e00000f30000e70000c50000	1644314848249	68	1644314842388	43	93
1644314846450	0043c9899fae48520800f000003901003901005f01009901009e0100c00100eb0100ed0100080200570200680200f001008601009b01009701000d01009e0000860000450000feffff2600006200003c00001a00002800002800001800000e0000f4ffffe6fffff7ffff0900001300002b00003e00003c00003e00004d00003c00002800003900004100002b00003000003c00002b00001a00002100003000002d00003000004100003e00003700004800005400004800005100006c00006200004500005400006700006900006c00006700006000006c00006e0000620000650000690000	1644314849180	71	1644314842390	42	93
1644314846939	00e424f0c0ae48520800a80000d30100c10300be0400ef020081feffe1fbffc1fdffedffff1000003400009200007f00007300009700009e00009c0000b20000c50000be0000c00000e40000fc00000401002101004e01007f0100a30100c701000102002702002002000d0200f50100c701008101002f0100dd00009c00006e00004500001c0000000000ebffffdaffffd3ffffceffffc7ffffbbffffacffffb6ffffc2ffff9bffff88ffffc2fffff2ffffedfffff4ffff100000320000390000130000edfffff7fffff7ffffd5ffffe6ffff1a0000020000d3fffffcffff1f0000fcffff	1644314850252	74	1644314842396	42	93
1644314847473	001fbc56e2ae48520800edfffffeffffe6ffffd8fffffeffff000000c7ffffd3ffff2d0000390000fcfffff4ffff1000001c00002d00004a00005400004a00004800005100005900006c0000dd0000fc01003c03006f0300bd010062feff55fcffd2fdffbdfffff2ffff2400009c00009000008b0000db0000d100007300004800004500004800005600006500007300008e0000ad0000d10000ff00002f0100690100aa0100cc0100d50100d30100c201009901005a01000b0100c500009e00006900001f0000f2ffffebffffe1ffffd5ffffe4ffffebffffd5ffffc7ffffdaffffebffff	1644314851177	75	1644314842408	41	93
1644314848060	005c53bd03af48520800daffffdcfffffeffff040000f9fffff9fffff2fffff0ffff0c0000130000edffffebffff1500001c0000070000090000180000090000f4fffffeffff0400000200000900000e00000700000200000200000e00001300000000000e00004a0000450000040000f9ffff020000f2ffff0900002800000c0000edfffff4ffff0400000700000c0000900000f501004f03002b03008e0000b1fcffaafbffdefdff42ffff45ffff83ffffbbffffa7ffffacffffb3ffffa7ffffbfffffe6fffff4ffff0c00004500006000003200002400007a0000b900009e0000ad0000	1644314852200	76	1644314842419	40	93
1644314848594	00fdae2325af48520800fc00003101003d01001e01000b0100420100390100a800004a0000320000e8ffffa7ffffa7ffff9bffff88ffff92ffff8fffff86ffff9effffafffffa5ffffa3ffffa0ffff99ffffa5ffffbbffffc2ffffc4ffffd0ffffdaffffdaffffdcffffd8ffffd5ffffdfffffdaffffc9ffffbbffffafffffa5ffff9effff92ffff83ffff8affffaaffffb3ffff99ffff9effffbfffffd0ffffebfffff9ffffedffffe4ffffdfffffebffff0700000e0000fefffff2fffff7ffff0200000400000000002b0000230100000300690400b50300f0fffff5fbff72fcff04ffff	1644314853176	77	1644314842431	39	93
1644314849130	009e0a8a46af4852080066ffff23ffffa5ffffdcffffb6ffffbfffffc9ffffacffffb1ffffbdffffb6ffffd3fffff2fffffeffff1c00003e00005b0000920000be0000d300000101004001005601004501004001002d0100e20000900000390000daffff9effff8dffff70ffff51ffff49ffff49ffff47ffff42ffff40ffff58ffff6effff4effff3bffff62ffff83ffff70ffff62ffff72ffff72ffff6bffff88ffff81ffff53ffff62ffff81ffff6bffff72ffffa7ffffa5ffff70ffff7affffb1ffffa7ffff8affffb3ffffd3ffffccfffff7ffff240000dcffff86ffff9bffffd5ffff	1644314854199	79	1644314842442	39	93
1644314849765	00e702f067af48520800d0ffffa7ffffb1ffffdfffffd8ffffbbffffccffffedffff540000c00100d40300700400c001004dfdffebfbff2bfeffbfffffc9ffffd8ffff0900001f0000100000fcffff0e00002b00002100000e0000340000670000650000710000a60000bb0000cf00001901003b01003101006e0100aa01008d01005101003601000401006c0000020000feffff9bffff25ffff53ffff5dffff04ffff19ffff6effff5fffff36ffff6effff99ffff77ffff88ffffc2ffffc7ffffb1ffffc4fffff0fffffefffff9ffffebffffd3fffff0ffff130000000000edfffffcffff	1644314855173	80	1644314842453	38	93
1644314850301	00aa4a5689af48520800040000fcfffff4fffff7ffff0e0000260000300000260000070000f0ffffedffffebfffff4ffff0c0000100000040000020000f7ffffe4ffffe8ffff4500009901008e0300320400eb0100d9fdff38fcff32feff9bffff7effffebffff5100001000000e00003e00003c00003c00004500004800005600007100007600006900007a00009a0000a30000c00000f000001501002f01004001003901001c0100f30000c50000730000090000bbffff86ffff55ffff36ffff39ffff3dffff39ffff42ffff53ffff55ffff4effff51ffff55ffff40ffff39ffff69ffff	1644314856197	80	1644314842463	37	93
1644314850886	00811dbdaaaf4852080099ffff8dffff70ffff83ffff92ffff7effff81ffffa7ffffc4ffffc2ffffb8ffffc2ffffd0ffffccffffc4ffffccffffceffffc9ffffc7ffffbbffffafffffa0ffff99ffffb6ffffdfffffd0ffffbdfffff0ffff070000d3ffffb6ffffc4ffffb6ffff97ffff88ffff7affff6bffff7effffa0ffffb1ffffb8fffff2ffffd10000ac02008b04006c0400e7000080fcff5cfcff12ffffd5ffff8affffedffff150000e1fffff7ffff1500000e00001c00004800005900004800003c00004a00006700007a00008e0000af0000d10000fc00002f01004e01005f0100	1644314857171	80	1644314842476	37	93
1644314851472	00227923ccaf485208006b01006201002f0100f50000b900004f0000dfffffa3ffff86ffff6bffff5affff51ffff40ffff2dffff31ffff4cffff5affff6bffff83ffff8fffff94ffffb3ffffd0ffffc7ffffbfffffccffffc7ffffd3fffff2ffff020000180000280000150000fcffffe8ffffccffffb6ffffb1ffffa0ffff83ffff77ffff75ffff70ffff72ffff77ffff62ffff49ffff62ffffb6ffff6200004e0100e80100a501001500004bfcff6bf8ff99f8ff7dfaffbefaff4cfbffdcfcff02feffc5feffa3ffff7600000b0100280100e70000e400002d01004501002d01002a0100	1644314858196	81	1644314842487	36	93
1644314851960	00c3d489edaf485208003b01006e0100b40100ed01001602003602005f0200960200c10200d90200d902009b02003f0200050200c401005a0100f80000a600004d0000000000c9ffffaaffff97ffff6bffff3dffff3dffff2ffffff8feffd1feffb9feff84feff69feff8efeffa3feffa6feffdffeff39ffff6bffff88ffff97ffff7effff72ffffa0ffffd5fffff2ffff020000070000fefffff4fffff2fffff4ffff000000f9ffffd5ffffceffffedffffedffffbdffffacffffc7ffffccffffccffffd0ffffc7ffffdfffff0c0000e6ffffa5ffffd3ffff090000d5ffffa0ffffbdffff	1644314859173	81	1644314842488	36	93
1644314852542	0098a7f00eb048520800d8ffffceffffd5fffff9ffff020000c7ffff8dffffb8ffffd8ffffafffffbbffffe4ffffdaffffd8ffffe1ffffdaffffdaffffe4fffff2fffff4ffffe1ffffdcffffd3ffffd8ffff0c00002600002600004100004f00004100003e0000180000d0fffff2ffff4100000e00009bffff88ffffb1ffffb8ffff0400002a0100a002000e030053010080fdff47fbff11fdff04ffff12ffff34ffff8affff75ffff6bffff77ffff7cffff92ffff9bffffa0ffffbdffffd0ffffe1ffff0200000e0000f9ffff0c00005d00009c0000a100008900009a0000d10000e20000	1644314860243	80	1644314842521	35	93
1644314853129	003b035730b048520800c50000b20000a300008900006200003e0000210000040000f2ffffe8ffffdaffffccffffc4ffffc4ffffd5ffffe1ffffd0ffffd0fffff2ffff0e0000100000130000260000240000100000070000000000e4ffffbdffffa5ffff8dffff69ffff53ffff49ffff40ffff49ffff66ffff7effff8affffa5ffffd3ffffdcffffb8ffffb6ffffd3ffffdaffffdaffffe1ffffd3ffffbbffffb3ffffc2ffffd8ffffd0ffffb6ffffc7fffff0fffff4ffffdcffffb6ffff97ffffbbffffe1ffffbbffffa0ffffc4ffffd8ffffc9ffffdaffff0e00009a0000ed01004b0300	1644314861218	80	1644314842523	35	93
1644314853663	00dc5ebd51b0485208004b0300cc0000effcff1bfcff78feffafffff7effffbfffff000000e8fffff2ffff0e00001500001800002600004100004a00005100006c00007d00007f00009e0000ca0000ec00000d0100250100250100100100f30000d60000b20000900000600000180000d0ffff8dffff42fffffafeffc0feff9afeff86feff81feff89feff97feff9cfeff9efeffb9feffddfeffeefefff5feff06ffff17ffff19ffff17ffff1cffff23ffff25ffff2fffff31ffff19ffff14ffff5affff97ffff7affff51ffff55ffff81ffffa3ffff72ffff31ffff55ffffacffffbdffff	1644314862194	80	1644314842524	34	93
1644314854202	0017f62373b048520800a3ffffa5ffffb1ffffbbffffd5fffff2fffff9fffff0ffffe4ffffd5ffffc4ffffbbffffb8ffffbfffffdcfffff4ffffe8ffffd8ffffd5ffff150000510100480300f80300830100f6fcff21fbff46fdffbefeffa8feff99ffff7800009bffff10ffff0200007800001c0000fcffffd5ffff2b0000ee0000bb0000760000dd0000f80000e900002d01006901006b01007a0100a00100c90100cc01008801005601001c01009a00002d0000070000e4ffff8fffff39ffff2dffff47ffff5dffff62ffff36ffff1effff47ffff66ffff77ffff9effffb3ffffa3ffff	1644314863169	80	1644314842531	34	93
1644314854785	00548d8a94b048520800aaffffccffffd3ffffd3fffff7ffff020000dcffffdafffff4fffff7fffff4ffffe6ffffe6ffff020000070000f9fffffcffffe6ffffacffff8dffffbdffff020000f2ffffd0fffff2ffff000000e1ffffc9ffffbbffffa3ffff99ffff99ffff7cffff4cffff2affff40ffff70ffff64ffff6effff780000610200930300ae020012ffffa8fbff94fcff01ffff3bffff2dffffbbffffbbffff7effffa5ffffc7ffffc9ffffd8ffffd3ffffd5ffff0200001a00000c00003000009e0000c500008900009200001701007001004a01002301003401003d01002d0100	1644314864191	80	1644314842542	33	93
