ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644428952150	00d9fdf9cc6f465208000b0000f0ffffd3ffffceffffdaffffebffffedffffe6fffff0fffffefffffcffff1000003400003600002100001500000400000000000200000200000900001700000e0000f7fffffeffff1a0000150000feffff0900000b0000f7ffff0000001500000b00000e00001f00002d00004e0000e000005502001804002e04005f01007bfeffa6feffd1ffffb2ffff8bfffff5ffff170000fcfffff9ffff0200000e00001700001f00003600006600008800008a0000910000b70000e500001901004201003b01002c01003601001e0100ee0000cb0000a90000800000	1644428952649	107	1644428952020	29	93
1644428952649	00c44167ee6f465208005100001f00000200000700000b00000700001000001700001300001700002300001c00001500002300002800001f00001a00001a00001500001300001700000b0000f2ffffe9fffff0fffffeffff0e0000090000020000000000fcfffffcffff0400000700000b0000130000170000390000d200005002000c0400dc0300d200001cfeff9dfeffe6ffffd3ffffc2ffff1300001500001500004700004200002100002f00004e00005300005a00007500008f0000ab0000d20000f300000b0100250100380100310100170100f80000d90000ab0000750000420000	1644428953635	107	1644428952032	30	93
1644428953142	004bc1d40f7046520800210000040000e9ffffddffffdaffffddffffebfffff2fffff5fffff7fffff9fffffcffff0b00001c00001a00000e0000070000000000f9fffff9ffff000000040000fcfffff7ffff0200000e00000e00001500001c00001a00001a00001a00001500001000000700000900001a00001f00001000000e0000230000800000d40100cc03004d0400ad010050feff09feff78ffffa6ffff78ffffddfffff0ffffbbffffcafffff2fffff5fffff9ffff1500002f00004200005d0000800000a20000c30000ee00001c01004201005701005301004201002a0100150100	1644428954715	107	1644428952044	33	93
1644428953682	00d24042317046520800ff0000db00009d00006400004700002800001500000e0000f7ffffe9fffff0fffff0ffffedffffe9ffffdfffffe6fffff5ffffe6ffffe4fffff7fffffcffffe9ffffd3ffffddfffff2fffff5fffff2ffff020000020000f9fffffcffff0700001000001500001f00001c00001500001f00002d00002800001f00002300003600005100008500004e0100ed02006204009003002d00000bfeff12ffff1a0000e6fffffeffff3b00002100002f00005a00004000001c00002d00004c00005d00007200008a0000a00000c60000e70000fd00001501002a0100340100	1644428955659	106	1644428952054	36	93
1644428954312	007facaf527046520800340100230100ff0000cd00009d00006b00004000002800000e0000f2ffffe6ffffe1ffffe1ffffedfffff2fffff0fffffcffff020000070000150000130000f7ffffe1fffff2ffff070000f5ffffebfffff9fffff2ffffedfffffeffff000000edffffe6fffff0ffffdfffffceffffebfffffeffffe6ffffe1ffff000000070000fcfffffcfffff2ffffe1fffffcffff2a00002f0000750000b501006c0300f40300e70100ccfeff2cfeff95fffff9ffffb2fffff0ffff1f00001c00002f00003e00005500007000006600006b0000800000880000980000bc0000	1644428956648	105	1644428952065	41	93
1644428954942	00aec81c747046520800d90000e20000f600001e01003b0100400100360100190100f80000e00000c600009600006b0000470000130000f9ffff0700000700000000000900000400000900002800002600001300001700000e00000000000b0000070000fcffff1000003600002f00001000000900000700000400001f00004500004e00004000005d00007900005d00004c00005100003600002100002f00003900002800002f00004000004c0000850000740100240300300400a3020063ffff2ffeff5efffff0ffffbbfffff7ffff2a00000e00001000002d00003b00004c00005f0000	1644428957643	103	1644428952077	46	93
1644428955436	0035488a9570465208006b00007900008f0000a70000c10000d20000ee00001701003d01005a0100660100660100490100040100e20000f80000de00008800004c00003200001500000e00001f00001c00001700002600002300001c00002800002f00002100001300001300001300000200000000001000001500001700001f00001a00001500002100002300001c00002100003200003400002d0000130000fcffff0400001700001000000900001500002300002d00004c0000e500007b02006004003c040012010034feff95feffbeffff9affffa3ffff100000020000e9ffff0b0000	1644428958765	104	1644428952088	51	93
1644428955932	004478f7b670465208001a0000170000230000230000280000450000700000980000ab0000ba0000ec0000210100340100340100360100360100280100f80000ab00006900002d0000feffffddffffb9ffffa6ffffa8ffffb4ffffc7ffffccffffccffffe4fffff9fffff2fffff0ffff000000000000f7fffff7fffff5fffff2fffff5ffffedffffdfffffdfffffe6fffff5ffff090000100000170000150000070000f7ffffe6fffff5ffff1a00001c00000400001000003400004e00009600009d0100540300560400c7020076ffff2ffeff71ffff150000e1ffff1c0000510000390000	1644428959665	105	1644428952099	57	93
1644428956517	00ede364d870465208003b00004500004c00007000008000006d00006b00008a0000ab0000c30000e200000901002801003b0100490100570100490100210100f60000d20000a700007900004a0000170000fefffff7ffffedffffe9fffff0fffff2fffff2ffff0200000b0000070000000000f5ffffedfffff5fffff7ffffebffffe1ffffdfffffdfffffe4ffffe4ffffe1ffffe4ffffe9fffff9ffff0e0000100000040000fefffffcfffff9ffff0200000b00000e00000e00001a00003900008a00007901001103001a0400a1020041fffff3fdff55ffff020000b9ffffebffff170000	1644428960654	105	1644428952099	62	93
1644428957057	00944fd2f97046520800f9ffff0900002d00001f00001700003600005100005800005f00006d00008a0000b00000db00000601002501003401002c0100190100fd0000d60000b000008800006400004000001c0000000000ebffffebfffff5fffff9ffff0200000b00000b00000b00001000001a00001c00001300001300001700001a00001500001a00001f00001700000e00000e00001500001f00002d00002d00002100001500000b00000b00001f00002800002100001f00002a0000390000750000280100740200cc03006e030072000004feffd8feff260000e6ffffd6ffff390000	1644428961643	106	1644428952110	67	93
1644428957642	0041bb3f1b71465208003200000b00002100003600004a00006600006400005800007000008c00009d0000ba0000e000000401002301003601004001004401002c0100060100e20000b300007c00005100002a0000070000e9ffffd6ffffdaffffe4ffffe1ffffddffffe9fffff9fffffcfffffeffff020000feffff0b00002100001a00000700000400000b00001300001f00001f00001300001c00002f00003400003600003600001f00001000002300002d00001f00001a00001c00003600007c0000250100ab0200670400f90300a2000014feffbcfeffc0ffff89ffff9ffffffcffff	1644428962633	106	1644428952123	70	93
