ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644428606011	0034ab4a3c1f46520800670400e0010091feff55feffe1ffff090000abffffebffff1500000900001c00002d00001c00002a00005d00006400004a0000420000610000850000960000b30000de0000ff00001701001e0100150100040100ee0000d90000b000007e00005a00003e0000210000100000070000fefffff9fffff9ffff020000040000feffff0000000900002300003200001a0000090000000000e4ffffe1ffffe9ffffd3ffffd8fffff9ffff0b00001a00001a00000e00001700003200003900003200002a0000100000f7ffff0000001700000e00000400001500002d0000	1644428605647	104	1644428605565	30	97
1644428606552	00bb2ab85d1f465208005d00000d0100a602004f0400df0300a9000010feffb9fefff7ffffc0ffffa8ffff0b0000100000feffff2a00004500004000005100005f00006100007900008c00008a0000a00000cb0000e00000f300001201002501001e01001c01000d0100e20000ba0000a000008a00006b00004000001a0000f2ffffdfffffe9fffff0fffffcffff000000f2fffff2fffff7fffff2fffff2fffff2ffff0000000900000900001500001a00001700002800002800001500001700002800002d00002f00003200002800002100002f00004700004c00003900002f0000320000	1644428606639	103	1644428605576	26	97
1644428607092	0042aa257f1f465208002f00003600004000004a0000960000930100480300670400f0020080ffff0dfeff57fffffeffffabffffddffff1700000200000e00001c00000900001f00004700004200003b00004700005a00007700008f0000ae0000de00000101000d0100120100060100f80000ec0000de0000bf00009400006b00004a00002a00001700000e00000400000400000700000b00001000001300001a00001c00001300000b00000900000700000b0000150000040000f5ffff0000000e00001000000900000900001300001700001700002d00004000003400001c00000e0000	1644428607674	103	1644428605587	22	97
1644428607721	0097b292a01f465208000200000700002a0000470000320000210000400000850000340100c00200620400bd03004e0000fafdff01ffff070000abffffd1ffff3400001c00001a00004500004e00004e0000660000700000690000770000910000a40000bc0000d90000fd00002301003b01004701004c01004201002c01000d0100d60000a000007000003e0000130000f5ffffe9ffffe1ffffd6ffffdaffffe6ffffe9ffffe9fffff0fffff2fffff0fffff9ffff0b0000090000f5fffffcffff150000090000f7ffff0700001700000e00000e00001c00002100001a0000150000100000	1644428608664	103	1644428605599	19	97
1644428608353	00620a00c21f46520800040000feffff0b00001300000b0000170000320000530000cb00001e0200d00300ed03002a01002cfeff3ffeff9affffbeffffb9ffff0e00000b0000f9ffff1f00003400002d00003900005100005800006400007e00008f0000a00000c60000ec00000401002801004901004001001e01000d0100fa0000d60000ae0000830000610000340000f5ffffd8ffffe6ffffe4ffffceffffddffff0900001f00001f00002100003400003600001700000900000b00000b00001700002100001500000b00001500001a00001700001c00002600002a00002600001c0000	1644428609654	103	1644428605610	15	97
1644428608802	000b766de31f46520800000000e9fffff7ffff0b00000b00000b00001a00003200006600001e01008e0200e403004f03005f000038fefffcfeff100000e4ffffdaffff1f00001a00000900001a00002800002d00002f00003e00004c0000550000660000800000980000ab0000c30000e20000ff00000b0100010100ec0000de0000cb0000a200007500004e0000210000000000e9ffffd6ffffd6ffffe6fffff0ffffedfffff5ffff1000001c00000e0000020000000000fefffff5ffffedffffebffffedffffe9ffffebfffff9ffff020000fcffff0700002600002800001a0000170000	1644428610644	104	1644428605632	12	97
1644428609387	00b4e1da0420465208001000000b00002100002f00002800002a00003e0000580000b70000d10100570300c40300be0100d8feff6afeffbbffff040000c0fffff5ffff1700000700001300002d00002f00002d00003900004e0000640000770000850000980000b50000d90000fd00001c01002f01002f01002301001c01000b0100e70000bc00009400006600004700003200001c00001500001c00002100001500000900000b0000040000edffffe6fffff2fffff2ffffebffffebffffedfffff7ffff040000070000f9fffff0fffff2fffff5fffff9fffff7ffffedffffe4ffffd8ffff	1644428611678	105	1644428605633	9	97
1644428609927	007d3948262046520800d8ffffe6fffff2fffff7fffffeffff0e0000340000a70000ec0100af03000004006f01005ffeff44feffafffffddffffaffffffeffff1a00000700002100003200002f00004500005800005500005f00007900008000008a0000a90000cd0000f300000d0100170100190100150100010100e50000c80000a900007e00005800003e0000230000090000f9fffff2fffff9ffff070000020000f7fffff9fffff5fffff0fffff9ffff0900000b0000feffff0200001500001700001700001f00001a00001500002300002800001700000e00000b0000feffff000000	1644428612667	106	1644428605644	7	97
1644428610468	0004b9b54720465208001300001500000e00001a00002d0000470000b00000e00100b603006e04000b020091feff19feff8effffd1ffffadffff0e00001c0000f7ffff1c00004200003e00004000005d00007000007c00008c00009d0000b50000de0000ff00001201002801003d01004701003d0100230100090100f60000bc00009100009800006b00002600000e0000ebffffddfffffcffff000000f5ffff0900002300002600002100002300002100001a00001000000b00001f00001f00000400000200000b0000040000020000f5ffffe4ffffddffffe1ffffe6ffffe4ffffddffff	1644428613657	107	1644428605655	5	97
1644428611051	0059c122692046520800f9ffff2100001a00002a0000b70000fa0100af0300ef030025010014feff34feff89ffff93ffff8efffff9ffff020000f9ffff3200004a00003b00004a00006900007000007500008000008a0000980000c10000ea0000f800000901002101002801001c0100010100e20000bc00008000003e0000020000ceffffa6ffffa1ffffbbffffe9ffff130000fcffffd3ffffe1fffff9ffff0e00001f00001500001300002a00003600002300000b0000040000020000fcfffff5fffff9ffff1700003400002a00001000001500001a00000b00001a00002f00001a0000	1644428614647	108	1644428605655	5	97
1644428611636	00e040908a2046520800150000360000660000170100a602002b0400ad03009b00002ffeffdbfeff070000ceffffadffff020000fcffffe6ffff1000001300000900003200004700004200005300006d00007c0000800000980000d400000601000b0100040100100100170100060100f60000db0000ae0000790000580000470000280000f7ffffe6fffffeffff0900000700001500002600002600001a00001300001500001c00001c00000400000200000b0000020000f5fffffcffff0200000700002d00003b0000070000f7ffff2f00004a00001700000000001000000b0000090000	1644428615638	108	1644428605666	7	97
1644428612176	0067c0fdab20465208001a0000400000e200007802001d0400c20300c300002ffeff95feffbbffffb4ffffa6ffffedfffff5fffff0ffff0e00001700001300002100003200003400003b00004700005a0000790000a40000bc0000c30000f100002501002c0100250100150100f80000db0000b500008000005300002f00000e0000fefffff7ffffebffffe9ffffedffffe6fffff7ffff070000f0ffffe4ffff0200000e00000000000400002600003900002f00002a00002d00003200004700004700002a00002300002100001300001700002100002800002800002600003200004c0000	1644428616673	108	1644428605677	9	97
1644428612716	0076f06acd2046520800ba0000190200fe0300590400b5010091feff63feffa8ffffc0ffff9afffff5ffff070000f2ffff1a00002d00001f00002600003600004000004a00005f00007900008f0000a70000cf0000f80000120100150100210100230100060100ee0000e00000c100008c00005d0000470000280000f7ffffdfffffe1ffffe4ffffdfffffe6fffffcffff1500001f00002100001f00002300002d00002100001700001f00001700001300001300000e00001300001f00002600002100001000000000000200000900000400000000000900000e00001c00005a0000280100	1644428617663	107	1644428605689	13	97
1644428613300	003f48d8ee2046520800e60200860400c403005a0000fffdffc8feffc0ffff87ffffa1fffffefffff5ffffebffff0b00001a00001f00003600004a00004c00005a00007000007700008a0000b30000e500000b01002501003401002f0100120100f60000e50000c10000960000790000530000260000090000f2ffffddffffd8ffffd8ffffd6ffffe4fffff2fffff7fffffcfffffeffff0e00002100003200003400002300001300000b00000700000200000000000400000e00000e0000090000040000fefffffcffff0200000200000000000200000900001700005d0000570100220300	1644428618653	106	1644428605700	19	97
1644428613842	00925045102146520800750400410300caffffecfdff0dfffff9ffffb9ffffceffff0e0000f0ffffedffff1500001a00001a00002d00003400003b00005100006600007500008c0000b00000d90000fd00001501002101002301001c01000b0100f30000d60000ae00006d00003900001a0000feffffe1ffffe9ffff0b00001500000b0000100000170000130000040000f2ffffedfffffcffff0900000900000900000e00001000001500002800002300001000001000001700001a00001a0000020000f5ffff000000f9fffff0ffff0000001300001300001c0000690000790100670300	1644428619643	106	1644428605711	25	97
1644428614426	003dbcb2312146520800cb04006c0300c5ffff04feff41ffff020000a3ffffccffff150000f9fffff7ffff1f00002300001f00003600004500004200005300007000007e0000910000b70000ee00002501003801002c01002c01003601002501000b0100e50000a900006600002f0000070000e1ffffc7ffffc5ffffc5ffffc0ffffcaffffebffff0b00001700001c00002600001c00000700000700000e0000040000f5fffff2ffff040000170000040000f5ffff0700000e0000f9ffffe9ffffe4ffffe1ffffe4ffffe6ffffebfffff5fffffcffff0b0000400000f800008702001a0400	1644428620677	106	1644428605724	32	97
1644428615010	00e62720532146520800b60300a9000012feffa6feffdfffffb4ffffafffff0e00000700000400002d00002100000e00002d00004a00005100005d00006d00008a0000a70000b70000cb0000f800002801004401004c01003b01002a0100150100f10000c100008c00005d00003400000b0000f5fffff7fffff5ffffe1ffffddfffff0fffff0ffffdfffffebffff0900001500000b00001300002a00002600000e00001000001500000900000900000e0000fcffffebfffff9ffff0b0000070000000000fefffff9fffff7ffff0000000b00000900000400001a0000530000ff00009c0200	1644428621668	107	1644428605735	41	97
1644428615551	00f3578d7421465208007304004304001701003ffeffa1feffd1ffffbeffffadfffff7fffff7ffffe9fffffcffff000000feffff0e00001a00001300002100004c00006100006d00008f0000bc0000ee00000b01001901002101001701000d0100ff0000db0000a400006b00003e00001a0000f5ffffe1ffffddffffdaffffe4fffff9ffff0200001300002300002600002800003200003900002f00001700001300001500000e00000b00000e00000900000e00001700001a00001300000e0000100000040000e9ffffdfffffedfffffcffff040000000000000000170000210000170000	1644428622658	106	1644428605748	49	97
1644428616135	007ad7fa9521465208002600004000004c0000980000bc01007d03007c0400f702008effff25feff6fffff170000afffffd6ffff2300001300001500003400002f00002600003400005300005f00005f00006d00008a0000a00000b70000de00000401002301003601003b01003801002a0100040100e00000b700007e00003e0000150000090000fcffffe1ffffd8ffffdaffffdaffffddffffebfffffcfffff5fffff9ffff090000f7ffffdaffffedffff090000040000020000f5ffffd3ffffe4fffff9ffffe4fffff2ffff070000fefffff7ffff0000001300001700000400000b0000	1644428623648	105	1644428605751	58	97
