ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644427924036	0018c00e7580455208001700001c00002d00003400003900004c0000980000a901006e03004d040074020027ffff25feff80ffff150000cafffff9ffff2d00001500002300003e00003400003400004a00005800006100005f0000640000880000a40000b30000d40000ff00001701002101002a01002f0100280100120100ec0000bf0000a200008300005500002d00002100001700000900000400000400000000000400001500001700001000001500001a0000090000feffff0400000b0000070000070000000000f7ffff0000001500000e0000feffff000000070000fefffff7ffff	1644427923673	98	1644427923657	25	99
1644427924666	006bc87b9680455208000200001500000e00000000000700001300001c00001a00000900000400001000002100002d00002d00002600001500001300002100002d00003200003900003b00005a0000bf0000c30100730300700400d6020087ffff3bfeff71ffff100000d6ffff1000004200002a00003b00005800005100005300006600006d0000720000850000980000a70000c10000de0000fa00002101003801003b01004c01006601005a01002c0100010100de0000b300008000004a0000170000f0ffffdaffffdaffffd8ffffd8ffffddffffe4fffff0fffffcffff0400000b0000	1644427924667	96	1644427923668	24	99
1644427925297	003620e9b780455208000700000900001000000b0000070000070000040000020000fefffffcfffff7ffffe1ffffd3ffffebfffffcfffff0ffffe4ffffe4ffffdfffffdfffffe4ffffddffffe1fffff2fffff9ffff1a0000910000c301008e03003e040003020093feffeefdff74ffffd8ffff95ffffdfffff040000e9fffffcffff1500001000001f00003b00004700005300006600007c0000960000ab0000c80000f300001c01003601004201004701003d0100230100ff0000d40000a700007200003b00000b0000f2ffffe6ffffe1ffffe1ffffe1ffffd8ffffd6ffffedfffff9ffff	1644427925654	96	1644427923680	23	99
1644427925746	00df8b56d98045520800fcffff0200000900001000001300000b0000070000070000040000020000070000070000fcfffff9ffff000000020000070000070000000000fefffffefffff5fffffeffff1500001500000900000b00001000000e00000900000b00001300001c00002d00004e0000c80000170200df03006004000b0200c3feff3ffeffa8fffff7ffffaffffffcffff2d00001300001c00003400003400003b00004a00005a0000690000750000800000910000a70000c10000d90000f800001701002f01003601002a01001c01000b0100e20000a900007e0000530000210000	1644427926689	95	1644427923692	22	99
1644427926339	00cacfc3fa8045520800f9ffffdfffffccffffc2ffffc7ffffceffffc7ffffbbffffc0ffffceffffd1ffffd1ffffe1fffff5fffff2ffffedfffff7fffff7ffffdfffffe4fffffcfffffefffffeffff0b00000b00000400001300001c00001000001000001a00001700001500001c00001700001000000e00001300001700002a0000580000f800008002002e040003040012010025feff61feffd3ffffe6ffffbeffff1000001f00000700001c00003600003e00004500005500005d00005f0000750000940000a70000b70000d20000f300000b0100210100380100420100310100190100	1644427927678	94	1644427923693	22	99
1644427926872	00fbeb301c8145520800040100e50000b300007e00004e00002300000e0000070000f2ffffddffffe1fffff5fffff9fffff5fffffcffff040000040000070000040000000000020000090000f9fffff2ffff0b0000130000000000fcfffff7fffff7ffff0400000900000900001c00002a00001c00001500001700001000001c00003400002f00002100002800002a00001a00001500002800002d00002d0000470000720000190100bb020070040029040015010031feff8efeffe4ffffd8ffffc7ffff2300001f0000070000320000450000360000390000450000530000640000720000	1644427928714	95	1644427923702	21	99
1644427927413	00a2579e3d8145520800850000a00000b00000c80000f100001701003101004901004e0100380100210100100100f30000ba00007e00005300002d0000070000e6ffffd6ffffdaffffe4ffffe1ffffe4fffff2ffff0200000e00001500001700001c00001c00001700001700001a0000170000130000150000130000070000f9fffff5fffffcfffffcffffedfffff0ffff0700001a00002600002600001700001500001500001000001500002100002300002800004000008c00008201004303008f04004d0300c0ffffd9fdfffafeffd8ffff93ffffb9fffffeffffe9fffff0ffff0b0000	1644427929703	95	1644427923714	21	99
1644427928087	00f75f0b5f81455208000e00001000001f00002300002f0000420000530000660000850000a00000b30000db00000601001c01002801002501000d0100ee0000d60000ae00007000003900000b0000e6ffffd3ffffccffffc7ffffccffffd6ffffdfffffebfffff7fffffcfffffeffff0400000b00000b0000070000040000070000040000fcfffffcffff040000000000fcffff020000040000feffff0000001500001c00001300001700001a00000e00000900000b00000b00000e00001500002a00005d0000ec0000380200eb0300670400140200befeff3ffeffb2ffffedffffa1ffff	1644427930694	96	1644427923725	20	99
1644427928582	007edf78808145520800e6ffff020000f0ffff1000002100001a00002600003400003900004500005d0000750000880000a20000bf0000d90000f800001e01003b01003d01002a0100150100010100ea0000bc00007500003b0000230000070000edffffe9ffffe4ffffe1ffffe9fffff0ffffedffffebfffff5fffffefffffcfffffeffff090000090000090000150000150000fcfffff5ffff020000070000040000020000fefffffcfffff7ffffedfffff9ffff070000feffff0000002800003900002600001f00002a00002800002600002d0000390000450000550000610000800000	1644427931684	96	1644427923736	20	99
1644427929212	006b23e6a18145520800230100bb02008404007c04008c01006ffeff8afefff2ffffedffffbbffff130000100000f0ffff1700002d00001f00002600003400004000005300006100006b0000800000a40000c60000ea00000d01002f01004701004c01004001002a0100120100ee0000bc0000830000450000130000f5ffffceffffb2ffffafffffbbffffceffffdfffffe4ffffe4ffffebfffff2fffff0fffff0fffff7fffff5fffff2fffff7fffff5ffffebffffedfffff7fffff9fffff7fffff5fffffcffff020000feffff0000000900000400000200000e00001700001a0000170000	1644427932674	95	1644427923747	19	99
1644427929706	00566753c381455208000e00001000001000000b00001000002100002a00003400004a0000880000500100eb0200700400d003009800003bfefff7feff070000d3ffffd6ffff2300001a00001a00003600002800002100003900004c00005d00007500008800008800008f0000b00000d90000fa00001e01004001005701005a01004c0100360100190100ea0000b00000770000450000100000e4ffffd3ffffceffffcaffffdafffff0fffff0fffff7ffff0700000b00001000001f00002a00002f00002a00002300002300002600001f00000e00000400000400000900001a0000150000	1644427933663	95	1644427923759	18	99
1644427930246	008783c0e481455208000700001500002300002300002300002800003400004200004700004000003600002d00002a00002d00003400003400002d00003200004c0000a40000c501008b0300840400d6020050ffffeefdff3dffffe4ffff8bffffb4fffff9ffffe6ffffe6ffff0b00001c00002100002d00003b00004a0000530000610000790000940000ab0000c80000ec00000601001901002c01003601003101001e0100fd0000d40000a400007000004200001f0000fcffffdfffffd6ffffd3ffffd6ffffd8ffffddffffdfffffebfffff9fffffcfffff7fffff9ffff000000f7ffff	1644427934652	96	1644427923770	18	99
1644427930787	0030ef2d068245520800edfffff7ffff000000feffff000000fefffff7fffff2ffffedffffe9ffffebfffff2fffff0ffffebfffff9ffff1700002d00002d00001f00001700001a00001700001500002100002a00002a00003600005a0000c10000ee0100b403007804007b020019ffff31feff90fffff2ffff93ffffceffff070000f9ffff0700002100002100002300003900004a00004e00005500006600008000009b0000ab0000c80000f100001901003401004201004001002f0100150100f30000cb0000a000006d00003400000b0000f7ffffe4ffffd8ffffd6ffffd6ffffd6ffff	1644427935687	96	1644427923782	17	99
1644427931374	00db5a9b278245520800d6ffffe1ffffedfffff2fffff5fffff0ffffedfffff5fffff7fffffcfffffcfffff5fffff0fffff2fffff2fffff2fffff2fffff9ffff000000fefffff5fffff2fffff9ffff0000000900000e00001000001f00002800001f00001300001300001700001500001500001a00002600002d00003400007000006101001603006e04007803001c000004feff03ffff020000c7ffffdaffff2600001500000b00002a00003600003200003b00004a00005800006100006d00008000008f0000a90000cf0000f600001201002a01003b01003801003601003401001c0100	1644427936678	96	1644427923782	17	99
1644427931956	0084c608498245520800ee0000cf00009b00005800003200001a0000040000f5ffffe1ffffe1fffff9fffffefffff5fffffeffff020000020000040000fcfffff9ffff0900000b00001f0000390000170000edfffff9ffff0e00001700001a00001c00002100001c00001500001f00002d00003600003400002f00002800002800002f00002d00002a00002f00002300002300004c0000d20000310200fb0300560400d40100a1feff50feffb4ffffe6ffffa3ffffebffff1000000000002100003400002300003400004c00004200003e00005a00006d00007500008f0000b30000c60000	1644427937667	97	1644427923792	16	99
1644427932498	0091f6756a8245520800e000000d0100250100280100310100280100060100e50000cd0000a900006b0000320000020000e4ffffdfffffdfffffdfffffe6fffff2fffff0ffffe9fffff9ffff020000f2fffff9ffff2300002a00000700000000000b00000900000700000e00000900000e0000130000040000fcffff0000001300002600001f00001a00002f00003400001c00001300002100002800002100001700002800005f0000ff00008c02006004004f04003d01003ffeff8cfeffd8ffffb6ffff97ffff0000000e0000ebfffff7ffff0700000e00001700001f0000280000400000	1644427938662	96	1644427923818	16	99
1644427933126	001876e38b8245520800530000610000720000880000ae0000d90000f600001501003801004e0100470100280100ff0000d200009b00006600003b0000100000ebffffd8ffffddffffddffffd1ffffd6ffffdfffffdaffffddffffedfffffeffff0200000200000000000400000700000b00000e00000900000b00000e00000900000900000b00000900001000001500001f00002600002600002100001f00001f00002100002d00003600002d0000360000640000c30000db0100a103008d0400c5020060ffff38feff7dfffffeffffa6ffffd3ffff070000edffff0000002300001f0000	1644427939648	96	1644427923821	16	99
1644427933576	00499250ad82455208002600003e00004e00005800006100007200007c0000880000ab0000cf0000ec00001201003401003801002c01001e01000d0100f10000c100008000005500002f0000040000ebffffe9ffffe1ffffdfffffe9ffffe1ffffdfffffedfffff5fffff2fffff5fffffcfffff9fffff9ffff000000020000fcfffff9fffff7fffff7fffffcffff020000070000070000000000fefffffeffff0400000400000000000200000b00001300001000000700000200000200000200000b00001c00002300002300002d0000550000cb0000030200d003008f0400780200f7feff	1644427940683	97	1644427923829	17	99
1644427934161	00f0fdbdce82455208000dfeff76ffffddffff84ffffbefffff2ffffddffffe6fffffcfffff5fffff7ffff0900001a00002d00004700005d0000660000770000a20000d20000ee00000b01003101004001003d0100360100230100100100ec0000bc00008800005800004000002d00001000000b00001a00001c00001000001000002100002800001f00001c00002800002f00002600002100002800003200002d00002100002100002300001f00001f00002300002800002f00002a00001c00001a00001700001f00002a00002f00002d00002800001f00001c00001f00001a0000070000	1644427941673	97	1644427923840	19	99
1644427934745	0045062bf082455208000700001700001500001c0000470000c60000080200b10300130400ab01005afeffe0fdff52ffff9fffff6affffbeffffdfffffc7ffffddfffff7fffffeffff1000002300002a00003400004700005f00007700008f0000b50000d90000f100000901002801003b01003401002101000b0100ea0000b700007900003e00000b0000e6ffffd6ffffd6ffffc2ffffb6ffffcaffffd6ffffdaffffebfffff7fffffcffff0400000e00000900000900001300000e0000000000fcffff0000000400000e00001f00002a00002d00002f00002f0000360000420000360000	1644427942663	98	1644427923855	21	99
1644427935285	00cc85981183455208002100002100002800001f00001500002300003b00004500004a0000660000cf0000e70100970300780400ad02003fffff2afeff89fffffeffff9fffffd6ffff070000e6fffff5ffff1500001000000e00002600003b00004500005300006d0000800000910000b70000e00000fa00001201002f01003b01003601002f0100190100f60000cf0000a400007200004500002600000e0000fefffffcffff0000000400000900000e00001000001300001500001a00001f00002100002600001f00001300000e0000020000fcffff090000100000070000000000f7ffff	1644427943653	98	1644427923862	24	99
1644427935916	00b9c905338345520800f0ffffe9ffffe4ffffe6ffffedfffff5fffff2ffffe6ffffdfffffddffffdaffffd8ffffddffffe9ffffedfffff7ffff0e00005d00004e0100e40200160400200300ceffffcffdffe9feffe1ffff9affffb6ffff0b0000fcfffff2ffff1500002100002600003900003b00004a0000640000660000720000a00000ba0000bc0000cf0000fd00001901001901001701000d0100fa0000e20000c100008f00006400003b00000b0000f7fffffefffffefffff7fffffcffff0400000700000700000b00001300000b0000070000130000150000100000210000280000	1644427944733	98	1644427923877	28	99
1644427936411	006235735483455208002a00004c00004c00002d00003400004700004500004e00006900007000006100006600007900007900007500007c00008000007200006900006d00006b00005f00006600006b0000660000700000750000700000830000ec0000060200aa0300880400dd020095ffff72feffa1ffff100000c5fffff7ffff1c00000000001500002f00002800003b00005100004a00004700005a00006900007c00009d0000ba0000cf0000f300001001001e01002a0100280100190100090100ec0000cf0000ae00008300005800003600002100001a0000170000040000f5ffff	1644427945678	98	1644427923885	32	99
1644427936951	002b8de07583455208000200001300000b00000000000700000e0000090000020000fcfffffcffff000000fefffff0ffffedfffffeffff040000fcfffff7fffff7fffff9fffffcfffff5fffff0fffff7fffff0ffffe6ffff0200001c0000070000fcffff0b0000150000150000020000e4ffffe6fffffcffff0b00002a00005f0000ee00005502000c04002204005301003dfeff4efeffc0ffffccffffa1ffff0200001500000000002300002d00002300003e00005300005300005d00006b0000770000830000910000ba0000f300000b01001701002101002101003101004201001c0100	1644427946667	99	1644427923885	37	99
1644427937582	007e954d978345520800d40000ae00008c00003e0000020000f7ffffe1ffffc7ffffc0ffffc2ffffc5ffffccffffd8ffffe6fffff5fffff9ffffe9ffffe9ffff070000130000fefffffcffff040000f2ffffedffff020000feffffe4ffffddffffedfffffcffff040000feffffebfffff2ffff0700000900000400000b00001300000e00001500003400008f00009a01006303007f0400e6020063fffff8fdff35ffffc5ffff7bffffc5ffff070000ebfffffcffff1700000e00001500003400004200004700005800007200008a0000980000b00000db00000101002a0100530100610100	1644427947657	99	1644427923896	43	99
1644427938123	002901bbb883455208005c0100530100360100040100cb0000940000580000170000dfffffbeffffc0ffffccffffc7ffffbbffffb6ffffbbffffc2ffffcaffffceffffccffffcaffffc0ffffc5ffffd6ffffc5ffffb4ffffceffffdaffffd3ffffdaffffe6ffffe1ffffdfffffebfffff2fffff2fffffcffff0400000400000200000900000b00000900000700000e0000150000150000210000450000980000960100590300a304004b0300c0fffffffdff16ffffd6ffff9cffffc5fffffcffffe6fffff2ffff1000000b00001500002a00003400003b00004c0000610000770000910000	1644427948650	100	1644427923906	49	99
1644427938661	00581d28da8345520800ae0000c60000e200000401002801003d0100380100250100190100090100e50000b300008500005d00003b00002100000e0000020000000000f9fffff5fffff9ffff0000000700000700000900000b00000900000e00001300000e0000020000f9fffff7fffffefffffcfffff5fffff9fffffefffffcfffff9ffff0000000b00000400000400001f00002800002600002800001700000b00001500000900000700002d00003900002800005d0000250100b9020064040045040047010053feffa1fefff0ffffd1ffffabffff040000090000f9ffff1c00002d0000	1644427949685	100	1644427923918	55	99
1644427939202	00456195fb83455208002300002d00004500005300005f00007500008f00009800009b0000b00000db00000b01002801002f01003601002f0100150100f30000d40000ab0000700000340000170000090000e6ffffccffffceffffceffffd6fffff0fffff9fffff0ffffebfffff0fffffcfffffcfffff2fffff5fffffcfffff7fffff2fffff9fffff7ffffebfffff2fffff2ffffe4ffffedffff100000150000020000090000100000000000020000090000fcfffffcffff0e00001c00003400008c00008a01004603007c0400200300a8fffffdfdff2cffffe9ffff9affffceffff150000	1644427950673	98	1644427923930	60	99
1644427939785	0030a5021d8445520800f9ffff0200002100002100002800003600002d00002d0000550000750000750000830000a90000c30000e500001501003601004201003d01002101001001000b0100d400008000005800003b0000070000f0fffff2ffffdfffffceffffd1ffffd6ffffdfffffe9ffffedfffff5fffff7fffff9ffff0400000e0000100000100000020000f7fffff9ffff000000fefffff9fffffcfffffcfffffcffff1000001c00001300001000001300001000000e00001000001c00002d0000360000470000850000550100fe0200990400050400a9000028feffe4fefffeffff	1644427951663	99	1644427923941	65	99
1644427940326	00b724703e8445520800c7ffffccffff1a00000e00000b00002800002600001f00002a00003400003900004c0000610000720000850000a00000bc0000d60000f800001901002101001901001c0100170100f10000c100009400005d0000230000f9ffffe4ffffd3ffffcaffffdaffffe6ffffe1ffffe1ffffe6ffffddffffe4fffffeffff0900000b00000e00000b00000400000400000700000700000400000200000000000200000400000000000b00000e0000f5fffff2ffff070000fcfffff2ffff0b00000e0000feffff0000000b00001000000b00000e0000150000130000230000	1644427952652	98	1644427923952	70	99
1644427940911	000a2ddd5f84455208004700008c00006b01000a0300690400a303003b0000dbfdffddfeff100000beffffb2ffff0e0000070000fcffff1c00002800002a00003600003600003900004c00006400007700008c0000ae0000cb0000e500000601002301002f01002f01002c01001c0100f80000cf0000a700007900004c00001a0000edffffe9ffffebffffddffffd8ffffdaffffe1fffff2ffff020000020000000000fefffffeffff0700000e00000e00001300000e0000020000feffff040000090000020000fcfffffcfffff0ffffddfffff2ffff1c0000170000000000020000100000	1644427953688	98	1644427923963	73	99
1644427941496	00b5984a8184455208001c00002300001f00001a00002d00004000004c00008c00007e01001d0300750400a10300340000dbfdffc8feffd6ffff8effffa6ffff070000edffffd6ffff0000001300000900001300002300003400004e00005500005100006b00009d0000bf0000d20000fa00002301003101003401002a0100090100e20000bf00009100005a0000260000040000e4ffffc2ffffbeffffc7ffffc7ffffc5ffffceffffd3ffffd3ffffddffffe9fffff0fffff7ffff020000000000f5fffff7fffff7fffff5fffff9ffff000000040000f9fffff0fffffeffff020000feffff	1644427954678	98	1644427923975	76	99
1644427942036	005e04b8a28445520800f9fffff9ffff1500003200003400003400002a00001c00001a00001300000e00001300000e00001000003b0000b50000e70100a103005d04005c0200e2fefff1fdff78fffffeffffa3ffffe6ffff1c0000f9ffff0700002100001300001700003200003400003900005300005f0000660000880000b00000cf0000f600001501002101002801002f0100280100120100ee0000c600009d0000640000280000020000edffffd3ffffc0ffffcaffffdaffffddffffdfffffe6fffff0fffff9ffff020000070000020000000000000000f9fffffcffff090000020000	1644427955668	98	1644427923978	78	99
1644427942576	00077025c48445520800edfffff7ffff000000f0ffffedfffffcfffffefffff9ffff040000070000040000040000fefffff5fffffeffff0700000400000900001000002800004a00007e0000490100f502006c0400aa03006d00002afeff03ffff1a0000ddffffd6ffff2600001c00000700001f00002a00002d0000390000420000470000550000700000850000980000b00000c60000e500000d01002101002301002f0100250100060100ee0000d40000a900007500004200002300000b0000f9fffff5fffff2fffff7fffff7fffff0fffff7ffff090000090000feffff000000040000	1644427956658	97	1644427923987	78	99
1644427943161	00f2b392e584455208000200000200000400000200000700001000000b0000f9fffff0fffff5ffff000000090000090000fefffffeffff1a00003200002800001a00002300002f00002a00002800002f00003600003900004c0000700000b30000a10100710300ba0400710300f0ffff04feff19ffff000000beffffd3ffff1c00001700001c00003600003e00004200005300006400006d0000750000800000980000b30000c30000d20000f300002101004001004c01004701002f0100170100090100ec0000b50000750000420000230000040000e1ffffdaffffe6ffffebfffff5ffff	1644427957647	95	1644427923996	78	99
1644427943752	0023d0ff068545520800020000070000020000feffff0400001300001a00001500000e0000070000fefffff9ffff1300001c0000040000000000000000f7fffff5fffff7ffff0900001f00002300001500000b00001500002100001a00001700002300002d00003200004a00008c00006301000f03007f04009503003600001efeff12fffffcffffbbffffd6ffff130000f2ffffebffff1000001a00001500001700001700001c00002d00003b00004e0000660000770000980000c30000db0000ea0000f30000f60000ee0000db0000bf00009d0000690000320000090000ebffffccffff	1644427958683	95	1644427924009	76	99
1644427944241	00ca3b6d288545520800beffffc2ffffd3ffffd8ffffd3ffffd8ffffe9fffff0fffff2fffff7fffffcffff020000020000f0ffffdfffffe4fffff2fffff5fffff2fffff2fffff0ffffe9fffff0fffffeffff0000000200001000002600002800001f00001f00002600002300001f00002800003400003400002f00004c0000bf0000f50100bb0300880400a802003affff28feff89ffff0b0000bbfffffcffff3e00001c00000e00002300002d00002f00003e00004e0000580000580000640000850000ab0000bf0000d40000fa00002301004001004e01004701002a0100090100de0000	1644427959673	95	1644427924019	73	99
1644427944826	001f44da498545520800b500009400006100002a0000070000e9ffffd6ffffe1ffffe9ffffdfffffe1ffffebffffe9fffff2ffff0900000400000000001300001700001300001500001500001000000900000900001300001a00000e00000000000000000b00001000000900001300001f00001c00001500000e00001000001300001500001f00001f00002600004a0000960000740100410300ac0400780300edffffe9fdfff5feffe6ffffb9ffffe9ffff1f0000f9ffff1300004c00004c00004000005100006100005a00006900008500008f00009b0000bc0000e00000f30000100100	1644427960663	95	1644427924036	70	99
1644427945411	00ea9b476b85455208003b01004701002f0100210100190100f10000c600008f0000400000020000e4ffffdaffffccffffbbffffbbffffc0ffffc7ffffd8ffffe1ffffe6ffffedfffff2fffff7fffffcffff000000020000f9fffff0fffffcffff020000f5ffffebfffff5fffff9fffff9ffff000000f9ffffebfffff7ffff1000001c00001a00001700001500001300001300001500002100002f00003200004500009b00008a01002c03005b0400290300d1fffffffdff16ffff090000d1ffffdfffff2100001300001500003e00004200003b00004c0000510000450000550000790000	1644427961658	95	1644427924047	66	99
1644427946041	009307b58c85455208008500008f0000ab0000d60000ff00001701002c01004401004c01001e0100ea0000e20000c600007e0000470000100000e9ffffdfffffccffffafffffbeffffd1ffffc5ffffbbffffc7ffffddfffff0fffff9fffff9fffff9fffffcffff000000040000090000040000000000000000000000f9fffff9ffff0e00001700000b00001300001c0000070000f5ffff0400001000000700000700001700003b0000c800001b0200d003007a0400610200c8feffdefdff82ffff0b0000abffffe9ffff150000f2ffff0200002100001f00002800003400003400003e0000	1644427962688	95	1644427924053	62	99
1644427946491	007e4b22ae85455208004700005a0000790000910000980000ae0000e700000d01000b0100040100010100f80000ea0000c800008a00005d0000450000210000f7ffffe6ffffdaffffd3ffffdfffffebffffe6ffffebfffff2fffff0fffff9ffff0e0000070000f2fffff9ffff040000feffff040000070000f9fffff5ffff000000020000fcfffff7fffffeffff0b00001000001500001700001300001300001500000e0000150000210000260000420000980000930100520300990400670300e9fffffafdff1effff100000c5ffffd3ffff170000000000feffff1f00002d0000390000	1644427963678	96	1644427924066	57	99
1644427947077	00af678fcf85455208003e00003900003e00005300006b00006b0000720000940000b30000c10000d60000ea0000f60000f80000ea0000d40000bc0000960000660000400000210000090000fcffffebffffe1ffffe6ffffe4ffffe6ffffebffffe6ffffe9fffff5fffff2fffff0fffff7ffffedffffe1ffff000000150000fcfffff5ffff000000f7fffff0ffff0200001300000e00000b00001300001300000e00001300001700001c00002a00002d00001f00002800003400002600001500002a0000390000360000530000ba0000bc01004603003e0400f50200a8ffff06feff46ffff	1644427964668	94	1644427924071	53	99
